yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2009,2009,Export,Comoros,83,Miscellaneous articles of base metal,Sub-Saharan Africa,Africa,13
2009,2009,Export,Comoros,83,Miscellaneous articles of base metal,World,World,13
