rtTitle,Subregion,rgDesc,TradeValue
United Arab Emirates,Afghanistan,Export,21473
United Arab Emirates,Afghanistan,Import,39020
United Arab Emirates,Algeria,Import,22835
United Arab Emirates,Armenia,Import,17434
United Arab Emirates,Bahrain,Export,11004697
United Arab Emirates,Bahrain,Import,58564176
United Arab Emirates,Comoros,Export,48388
United Arab Emirates,Cyprus,Export,3017
United Arab Emirates,Cyprus,Import,2509479
United Arab Emirates,Djibouti,Export,144852
United Arab Emirates,Djibouti,Import,35412
United Arab Emirates,Jordan,Export,110292
United Arab Emirates,Jordan,Import,9401522
United Arab Emirates,Kuwait,Export,18587852
United Arab Emirates,Kuwait,Import,3465526
United Arab Emirates,Lebanon,Export,175121
United Arab Emirates,Lebanon,Import,18242330
United Arab Emirates,Libya,Export,1483
United Arab Emirates,Libya,Import,586734
United Arab Emirates,Malta,Export,16260
United Arab Emirates,Malta,Import,2420588
United Arab Emirates,Morocco,Export,19898
United Arab Emirates,Morocco,Import,38199
United Arab Emirates,Oman,Export,26743758
United Arab Emirates,Oman,Import,180908
United Arab Emirates,Pakistan,Export,5733002
United Arab Emirates,Pakistan,Import,28664051
United Arab Emirates,Qatar,Export,3227838
United Arab Emirates,Qatar,Import,2213854
United Arab Emirates,Saudi Arabia,Export,11486528
United Arab Emirates,Saudi Arabia,Import,96412589
United Arab Emirates,Yemen,Export,28219857
United Arab Emirates,Yemen,Import,2227134
