yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Central Asia,Asia,36000,30.8124247,34.8594762,39.89317229901691,61.060280637304274
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,234000,30.8124247,34.8594762,37.977378106878206,73.97804075806764
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,16126000,30.8124247,34.8594762,43.897683433510366,-100.08947125585888
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,35000,30.8124247,34.8594762,40.12399607988535,20.742583178432696
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,2000,30.8124247,34.8594762,6.06272746187266,22.727528470146083
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,1000,30.8124247,34.8594762,26.42921218083572,52.86847103284948
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,115000,30.8124247,34.8594762,47.92172048214207,7.866753258497997
2021,2021,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,16553000,30.8124247,34.8594762,,
