rtTitle,Subregion,rgDesc,TradeValue
Fmr Sudan,Afghanistan,Export,59573
Fmr Sudan,Afghanistan,Import,7143565
Fmr Sudan,Afghanistan,Re-Export,59523
Fmr Sudan,Algeria,Export,1365917
Fmr Sudan,Algeria,Import,7854400
Fmr Sudan,Algeria,Re-Export,58041
Fmr Sudan,Armenia,Export,3300
Fmr Sudan,Armenia,Import,13860
Fmr Sudan,Azerbaijan,Import,20475
Fmr Sudan,Bahrain,Export,150870
Fmr Sudan,Bahrain,Import,25119290
Fmr Sudan,Comoros,Import,13923
Fmr Sudan,Cyprus,Import,5072895
Fmr Sudan,Djibouti,Import,39588699
Fmr Sudan,Georgia,Import,236570
Fmr Sudan,Iraq,Export,25669278
Fmr Sudan,Iraq,Import,1410
Fmr Sudan,Iraq,Re-Export,14581
Fmr Sudan,Jordan,Export,20901498
Fmr Sudan,Jordan,Import,74892963
Fmr Sudan,Jordan,Re-Export,40831
Fmr Sudan,Kuwait,Export,4945812
Fmr Sudan,Kuwait,Import,12218693
Fmr Sudan,Kuwait,Re-Export,1460
Fmr Sudan,Lebanon,Export,13640550
Fmr Sudan,Lebanon,Import,21055393
Fmr Sudan,Lebanon,Re-Export,51370
Fmr Sudan,Libya,Export,913784
Fmr Sudan,Libya,Import,172068
Fmr Sudan,Malta,Import,546270
Fmr Sudan,Mauritania,Import,129965
Fmr Sudan,Morocco,Import,13499082
Fmr Sudan,Oman,Export,185406
Fmr Sudan,Oman,Import,51812039
Fmr Sudan,Pakistan,Export,1705137
Fmr Sudan,Pakistan,Import,64392340
Fmr Sudan,Pakistan,Re-Export,13290
Fmr Sudan,Qatar,Export,1212728
Fmr Sudan,Qatar,Import,49013080
Fmr Sudan,Saudi Arabia,Export,259947634
Fmr Sudan,Saudi Arabia,Import,767079264
Fmr Sudan,Saudi Arabia,Re-Export,252463
Fmr Sudan,United Arab Emirates,Export,943524957
Fmr Sudan,United Arab Emirates,Import,817388562
Fmr Sudan,United Arab Emirates,Re-Export,462215
Fmr Sudan,Yemen,Export,64005984
Fmr Sudan,Yemen,Import,109321686
