rtTitle,Subregion,rgDesc,TradeValue
Jordan,Afghanistan,Export,1071333
Jordan,Afghanistan,Import,2687891
Jordan,Algeria,Export,109848547
Jordan,Algeria,Import,6861804
Jordan,Algeria,Re-Export,5320821
Jordan,Armenia,Export,1871597
Jordan,Armenia,Import,39406
Jordan,Azerbaijan,Export,1789434
Jordan,Azerbaijan,Import,1549
Jordan,Azerbaijan,Re-Export,3722
Jordan,Bahrain,Export,14416939
Jordan,Bahrain,Import,39355586
Jordan,Bahrain,Re-Export,1596380
Jordan,Cyprus,Export,2021089
Jordan,Cyprus,Import,16475470
Jordan,Cyprus,Re-Export,1515638
Jordan,Djibouti,Export,147192
Jordan,Djibouti,Import,132455
Jordan,Djibouti,Re-Export,41013
Jordan,Georgia,Export,763
Jordan,Georgia,Import,9095168
Jordan,Iraq,Export,876443282
Jordan,Iraq,Import,674968
Jordan,Iraq,Re-Export,93353032
Jordan,Israel,Export,83026920
Jordan,Israel,Import,42032440
Jordan,Israel,Re-Export,40319697
Jordan,Kuwait,Export,62684622
Jordan,Kuwait,Import,71472210
Jordan,Kuwait,Re-Export,4272468
Jordan,Lebanon,Export,113141864
Jordan,Lebanon,Import,64776665
Jordan,Lebanon,Re-Export,2820141
Jordan,Libya,Export,37896421
Jordan,Libya,Import,604749
Jordan,Libya,Re-Export,2485646
Jordan,Malta,Export,99317
Jordan,Malta,Import,1071794
Jordan,Mauritania,Export,865213
Jordan,Mauritania,Import,8656
Jordan,Mauritania,Re-Export,76169
Jordan,Morocco,Export,4448655
Jordan,Morocco,Import,18874538
Jordan,Morocco,Re-Export,252625
Jordan,Oman,Export,27152189
Jordan,Oman,Import,19961130
Jordan,Oman,Re-Export,1130431
Jordan,Pakistan,Export,3672492
Jordan,Pakistan,Import,48258640
Jordan,Pakistan,Re-Export,85883
Jordan,Qatar,Export,60197119
Jordan,Qatar,Import,34306068
Jordan,Qatar,Re-Export,911847
Jordan,Saudi Arabia,Export,698386276
Jordan,Saudi Arabia,Import,1076160963
Jordan,Saudi Arabia,Re-Export,24603421
Jordan,State of Palestine,Export,86064448
Jordan,State of Palestine,Import,29376221
Jordan,State of Palestine,Re-Export,40248069
Jordan,United Arab Emirates,Export,147801002
Jordan,United Arab Emirates,Import,478854346
Jordan,United Arab Emirates,Re-Export,33074293
Jordan,Yemen,Export,49022121
Jordan,Yemen,Import,5555689
Jordan,Yemen,Re-Export,1025816
