rtTitle,Subregion,rgDesc,TradeValue
Azerbaijan,Afghanistan,Export,54399
Azerbaijan,Afghanistan,Import,29999
Azerbaijan,Cyprus,Import,131999
Azerbaijan,Georgia,Export,131102979
Azerbaijan,Georgia,Import,10504759
Azerbaijan,Iraq,Export,380419
Azerbaijan,Israel,Export,2334540
Azerbaijan,Israel,Import,5394595
Azerbaijan,Jordan,Import,272589
Azerbaijan,Lebanon,Export,28109
Azerbaijan,Oman,Import,465310
Azerbaijan,Pakistan,Export,83459
Azerbaijan,Pakistan,Import,213728
Azerbaijan,Saudi Arabia,Import,130000
Azerbaijan,United Arab Emirates,Export,871705
Azerbaijan,United Arab Emirates,Import,31425335
