yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,339542,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,440647,20.2540382,-9.2399263,19.569604022535763,12.47761721199581
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,102713,20.2540382,-9.2399263,43.897683433510366,-100.08947125585888
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,9025,20.2540382,-9.2399263,59.36075159783851,25.01346951967388
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,24853,20.2540382,-9.2399263,10.528384761701911,103.08333472012376
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,141979,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,185,20.2540382,-9.2399263,6.06272746187266,22.727528470146083
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,15829,20.2540382,-9.2399263,26.42921218083572,52.86847103284948
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,129830,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2015,2015,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,1251546,20.2540382,-9.2399263,,
