yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Re-Export,Georgia,World,64.0,Footwear; gaiters and the like; parts of such articles,1459482.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2020,2020.0,Re-Export,Georgia,Azerbaijan,64.0,Footwear; gaiters and the like; parts of such articles,165690.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2020,2020.0,Re-Export,Georgia,Armenia,64.0,Footwear; gaiters and the like; parts of such articles,1280315.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2020,2020.0,Re-Export,Georgia,Ecuador,64.0,Footwear; gaiters and the like; parts of such articles,756.0,,32.3293809,-83.1137366,-1.3397668,-79.3666965
2020,2020.0,Re-Export,Georgia,Germany,64.0,Footwear; gaiters and the like; parts of such articles,1351.0,,32.3293809,-83.1137366,51.1638175,10.4478313
2020,2020.0,Re-Export,Georgia,Kazakhstan,64.0,Footwear; gaiters and the like; parts of such articles,10324.0,,32.3293809,-83.1137366,48.1012954,66.7780818
2020,2020.0,Re-Export,Georgia,Spain,64.0,Footwear; gaiters and the like; parts of such articles,69.0,,32.3293809,-83.1137366,39.3260685,-4.8379791
2020,2020.0,Re-Export,Georgia,Turkmenistan,64.0,Footwear; gaiters and the like; parts of such articles,36.0,,32.3293809,-83.1137366,39.3763807,59.3924609
2020,2020.0,Re-Export,Georgia,United Kingdom,64.0,Footwear; gaiters and the like; parts of such articles,688.0,,32.3293809,-83.1137366,54.7023545,-3.2765753
2020,2020.0,Re-Export,Georgia,USA,64.0,Footwear; gaiters and the like; parts of such articles,249.0,,32.3293809,-83.1137366,39.7837304,-100.445882
