rtTitle,Subregion,rgDesc,TradeValue
Israel,Afghanistan,Export,227000
Israel,Afghanistan,Import,3263000
Israel,Algeria,Export,320000
Israel,Algeria,Import,159000
Israel,Armenia,Export,26310000
Israel,Armenia,Import,1613000
Israel,Azerbaijan,Export,113720000
Israel,Azerbaijan,Import,399000
Israel,Bahrain,Export,209000
Israel,Bahrain,Import,1000
Israel,Comoros,Export,3000
Israel,Cyprus,Export,875590000
Israel,Cyprus,Import,67936000
Israel,Djibouti,Export,13073000
Israel,Djibouti,Import,121000
Israel,Georgia,Export,129593000
Israel,Georgia,Import,1922000
Israel,Iraq,Export,438000
Israel,Iraq,Import,759000
Israel,Jordan,Export,284703000
Israel,Jordan,Import,103200000
Israel,Kuwait,Export,2467000
Israel,Lebanon,Export,162000
Israel,Libya,Export,306000
Israel,Malta,Export,50783000
Israel,Malta,Import,35529000
Israel,Mauritania,Export,514000
Israel,Mauritania,Import,15000
Israel,Morocco,Export,20646000
Israel,Morocco,Import,3744000
Israel,Oman,Export,396000
Israel,Oman,Import,3000
Israel,Pakistan,Export,1167000
Israel,Pakistan,Import,1644000
Israel,Qatar,Export,595000
Israel,Qatar,Import,2141000
Israel,Saudi Arabia,Export,681000
Israel,Saudi Arabia,Import,65000
Israel,United Arab Emirates,Export,37609000
Israel,United Arab Emirates,Import,52858000
