yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,3849,40.3936294,47.7872508,39.89317229901691,61.060280637304274
2004,2004,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,241,40.3936294,47.7872508,51.67568633314729,27.673469819741847
2004,2004,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,28,40.3936294,47.7872508,26.42921218083572,52.86847103284948
2004,2004,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,11163,40.3936294,47.7872508,,
2004,2004,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,7046,40.3936294,47.7872508,,
