,rtTitle,ptTitle,rgDesc,TradeValue
0,Lebanon,Afghanistan,Export,638606.0
1,Lebanon,Afghanistan,Import,459811.0
2,Lebanon,Algeria,Export,16644920.0
3,Lebanon,Algeria,Import,90655630.0
4,Lebanon,Algeria,Re-Export,34060.0
5,Lebanon,Armenia,Export,629883.0
6,Lebanon,Armenia,Import,1707813.0
7,Lebanon,Armenia,Re-Export,155.0
8,Lebanon,Azerbaijan,Export,4957327.0
9,Lebanon,Azerbaijan,Import,644387.0
10,Lebanon,Bahrain,Export,14848164.0
11,Lebanon,Bahrain,Import,6211199.0
12,Lebanon,Bahrain,Re-Export,1137390.0
13,Lebanon,Cyprus,Export,24716622.0
14,Lebanon,Cyprus,Import,105176069.0
15,Lebanon,Cyprus,Re-Export,2812515.0
16,Lebanon,Djibouti,Export,1085659.0
17,Lebanon,Djibouti,Re-Export,5000.0
18,Lebanon,Georgia,Export,306623.0
19,Lebanon,Georgia,Import,581392.0
20,Lebanon,Georgia,Re-Export,23674.0
21,Lebanon,Iraq,Export,136127612.0
22,Lebanon,Iraq,Import,6734266.0
23,Lebanon,Iraq,Re-Export,3561924.0
24,Lebanon,Jordan,Export,78813397.0
25,Lebanon,Jordan,Import,76834022.0
26,Lebanon,Jordan,Re-Export,5026139.0
27,Lebanon,Kuwait,Export,74245090.0
28,Lebanon,Kuwait,Import,189060215.0
29,Lebanon,Kuwait,Re-Export,2621026.0
30,Lebanon,Libya,Export,14540022.0
31,Lebanon,Libya,Import,32416959.0
32,Lebanon,Libya,Re-Export,574054.0
33,Lebanon,Malta,Export,566256.0
34,Lebanon,Malta,Import,48813662.0
35,Lebanon,Mauritania,Export,2263288.0
36,Lebanon,Mauritania,Import,35120.0
37,Lebanon,Morocco,Export,12320538.0
38,Lebanon,Morocco,Import,29088459.0
39,Lebanon,Morocco,Re-Export,134066.0
40,Lebanon,Oman,Export,25812023.0
41,Lebanon,Oman,Import,9787620.0
42,Lebanon,Oman,Re-Export,706131.0
43,Lebanon,Pakistan,Export,1665372.0
44,Lebanon,Pakistan,Import,8716933.0
45,Lebanon,Pakistan,Re-Export,5910.0
46,Lebanon,Qatar,Export,150509964.0
47,Lebanon,Qatar,Import,6678646.0
48,Lebanon,Qatar,Re-Export,8260470.0
49,Lebanon,Saudi Arabia,Export,219058928.0
50,Lebanon,Saudi Arabia,Import,183470449.0
51,Lebanon,Saudi Arabia,Re-Export,1349060.0
52,Lebanon,Syria,Export,122340935.0
53,Lebanon,Syria,Import,101244922.0
54,Lebanon,Syria,Re-Export,14889264.0
55,Lebanon,Turkey,Export,99600109.0
56,Lebanon,Turkey,Import,835214520.0
57,Lebanon,Turkey,Re-Export,13684816.0
58,Lebanon,United Arab Emirates,Export,552919868.0
59,Lebanon,United Arab Emirates,Import,633735670.0
60,Lebanon,United Arab Emirates,Re-Export,92669617.0
61,Lebanon,World,Export,3807461182.0
62,Lebanon,World,Import,11354653390.0
63,Lebanon,World,Re-Export,263065181.0
64,Lebanon,Yemen,Export,8790025.0
65,Lebanon,Yemen,Import,225401.0
