yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Export,Saudi Arabia,World,81.0,Other base metals; cermets; articles thereof,250934.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2010,2010.0,Re-Export,Saudi Arabia,Bahrain,81.0,Other base metals; cermets; articles thereof,39467.0,,25.6242618,42.3528328,26.1551249,50.5344606
2010,2010.0,Re-Export,Saudi Arabia,Belgium,81.0,Other base metals; cermets; articles thereof,46400.0,,25.6242618,42.3528328,50.6402809,4.6667145
2010,2010.0,Re-Export,Saudi Arabia,Côte d'Ivoire,81.0,Other base metals; cermets; articles thereof,100000.0,,25.6242618,42.3528328,7.9897371,-5.5679458
2010,2010.0,Re-Export,Saudi Arabia,United Kingdom,81.0,Other base metals; cermets; articles thereof,65067.0,,25.6242618,42.3528328,54.7023545,-3.2765753
