rtTitle,Subregion,rgDesc,TradeValue
Jordan,Afghanistan,Export,1711113
Jordan,Afghanistan,Import,2827116
Jordan,Afghanistan,Re-Export,173687
Jordan,Algeria,Export,138648172
Jordan,Algeria,Import,3772791
Jordan,Algeria,Re-Export,1340750
Jordan,Armenia,Export,451723
Jordan,Azerbaijan,Export,2650311
Jordan,Azerbaijan,Import,19332
Jordan,Azerbaijan,Re-Export,453239
Jordan,Bahrain,Export,50453322
Jordan,Bahrain,Import,50632536
Jordan,Bahrain,Re-Export,2551898
Jordan,Comoros,Import,25141
Jordan,Cyprus,Export,2107771
Jordan,Cyprus,Import,48005140
Jordan,Cyprus,Re-Export,1059431
Jordan,Djibouti,Export,864494
Jordan,Djibouti,Import,281068
Jordan,Djibouti,Re-Export,33477
Jordan,Georgia,Export,94034
Jordan,Georgia,Import,2029238
Jordan,Iraq,Export,1274431130
Jordan,Iraq,Import,64800227
Jordan,Iraq,Re-Export,144013518
Jordan,Israel,Export,112938130
Jordan,Israel,Import,85987054
Jordan,Israel,Re-Export,30474717
Jordan,Kuwait,Export,136298361
Jordan,Kuwait,Import,167606873
Jordan,Kuwait,Re-Export,3655261
Jordan,Lebanon,Export,152617471
Jordan,Lebanon,Import,161769981
Jordan,Lebanon,Re-Export,16371071
Jordan,Libya,Export,66911379
Jordan,Libya,Import,1342010
Jordan,Libya,Re-Export,10995879
Jordan,Malta,Export,34455
Jordan,Malta,Import,70099941
Jordan,Malta,Re-Export,500
Jordan,Mauritania,Export,717234
Jordan,Mauritania,Import,10903
Jordan,Mauritania,Re-Export,51190
Jordan,Morocco,Export,9373555
Jordan,Morocco,Import,20113979
Jordan,Morocco,Re-Export,402898
Jordan,Oman,Export,52936454
Jordan,Oman,Import,30963826
Jordan,Oman,Re-Export,1526773
Jordan,Pakistan,Export,15231470
Jordan,Pakistan,Import,69120414
Jordan,Pakistan,Re-Export,1428295
Jordan,Qatar,Export,133528909
Jordan,Qatar,Import,36990739
Jordan,Qatar,Re-Export,3361943
Jordan,Saudi Arabia,Export,955362142
Jordan,Saudi Arabia,Import,3984387238
Jordan,Saudi Arabia,Re-Export,45460210
Jordan,State of Palestine,Export,115091077
Jordan,State of Palestine,Import,48436849
Jordan,State of Palestine,Re-Export,36919607
Jordan,United Arab Emirates,Export,315958497
Jordan,United Arab Emirates,Import,715237905
Jordan,United Arab Emirates,Re-Export,46193736
Jordan,Yemen,Export,54758704
Jordan,Yemen,Import,56204239
Jordan,Yemen,Re-Export,1074699
