rtTitle,Subregion,rgDesc,TradeValue
Pakistan,Afghanistan,Export,494973762
Pakistan,Afghanistan,Import,265921207
Pakistan,Afghanistan,Re-Export,607773
Pakistan,Afghanistan,Re-Import,158141
Pakistan,Algeria,Export,13111571
Pakistan,Algeria,Import,3361967
Pakistan,Algeria,Re-Export,18518
Pakistan,Armenia,Export,106928
Pakistan,Armenia,Import,2349
Pakistan,Azerbaijan,Export,5624284
Pakistan,Azerbaijan,Import,869046
Pakistan,Bahrain,Export,46105487
Pakistan,Bahrain,Import,259952520
Pakistan,Bahrain,Re-Export,238692
Pakistan,Bahrain,Re-Import,100
Pakistan,Comoros,Export,5395199
Pakistan,Cyprus,Export,4739021
Pakistan,Cyprus,Import,1141138
Pakistan,Djibouti,Export,33320743
Pakistan,Djibouti,Import,18707
Pakistan,Georgia,Export,6635335
Pakistan,Georgia,Import,372452
Pakistan,Iraq,Export,38227229
Pakistan,Iraq,Import,98444081
Pakistan,Iraq,Re-Export,3248
Pakistan,Jordan,Export,21776047
Pakistan,Jordan,Import,19508288
Pakistan,Jordan,Re-Export,2670
Pakistan,Kuwait,Export,95088956
Pakistan,Kuwait,Import,2163442172
Pakistan,Kuwait,Re-Export,847
Pakistan,Kuwait,Re-Import,114286
Pakistan,Lebanon,Export,8077468
Pakistan,Lebanon,Import,1563543
Pakistan,Libya,Export,10002601
Pakistan,Libya,Import,104368
Pakistan,Malta,Export,3333631
Pakistan,Malta,Import,1536753
Pakistan,Mauritania,Export,3380723
Pakistan,Mauritania,Import,14446
Pakistan,Morocco,Export,14744275
Pakistan,Morocco,Import,481399778
Pakistan,Morocco,Re-Export,30980
Pakistan,Oman,Export,124419856
Pakistan,Oman,Import,317502966
Pakistan,Oman,Re-Export,751636
Pakistan,Oman,Re-Import,56090
Pakistan,Qatar,Export,96095853
Pakistan,Qatar,Import,2661169781
Pakistan,Qatar,Re-Export,109178
Pakistan,Saudi Arabia,Export,354842234
Pakistan,Saudi Arabia,Import,3663258130
Pakistan,Saudi Arabia,Re-Export,706735
Pakistan,Saudi Arabia,Re-Import,215994
Pakistan,State of Palestine,Import,796
Pakistan,United Arab Emirates,Export,947874358
Pakistan,United Arab Emirates,Import,6371853119
Pakistan,United Arab Emirates,Re-Export,16284798
Pakistan,United Arab Emirates,Re-Import,1055818
Pakistan,Yemen,Export,46229328
Pakistan,Yemen,Import,18106
