yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,958073,40.7696272,44.6736646,37.977378106878206,73.97804075806764
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,1118528,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1605,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Asia,Asia,4589,40.7696272,44.6736646,25.499703063807168,75.5024015339642
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,8586,40.7696272,44.6736646,40.12399607988535,20.742583178432696
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,6629,40.7696272,44.6736646,26.42921218083572,52.86847103284948
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,1149,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2201693,40.7696272,44.6736646,,
2020,2020,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,10593,40.7696272,44.6736646,,
