,rtTitle,ptTitle,rgDesc,TradeValue
0,Bahrain,Afghanistan,Export,31800.0
1,Bahrain,Afghanistan,Import,68260.0
2,Bahrain,Afghanistan,Re-Export,31800.0
3,Bahrain,Algeria,Export,12904501.0
4,Bahrain,Algeria,Import,14682.0
5,Bahrain,Algeria,Re-Export,34575.0
6,Bahrain,Armenia,Import,1513.0
7,Bahrain,Azerbaijan,Export,102995.0
8,Bahrain,Azerbaijan,Import,5718.0
9,Bahrain,Azerbaijan,Re-Export,102995.0
10,Bahrain,Cyprus,Export,282265.0
11,Bahrain,Cyprus,Import,2236554.0
12,Bahrain,Cyprus,Re-Export,43276.0
13,Bahrain,Djibouti,Export,208660.0
14,Bahrain,Djibouti,Import,606299.0
15,Bahrain,Fmr Sudan,Export,1664323.0
16,Bahrain,Fmr Sudan,Import,61808.0
17,Bahrain,Fmr Sudan,Re-Export,1381637.0
18,Bahrain,Iraq,Export,3815748.0
19,Bahrain,Iraq,Import,27784.0
20,Bahrain,Iraq,Re-Export,2960833.0
21,Bahrain,Jordan,Export,14741333.0
22,Bahrain,Jordan,Import,6163387.0
23,Bahrain,Jordan,Re-Export,3521096.0
24,Bahrain,Kuwait,Export,81921885.0
25,Bahrain,Kuwait,Import,36276978.0
26,Bahrain,Kuwait,Re-Export,16750924.0
27,Bahrain,Lebanon,Export,2445473.0
28,Bahrain,Lebanon,Import,9660112.0
29,Bahrain,Lebanon,Re-Export,95374.0
30,Bahrain,Libya,Export,20770709.0
31,Bahrain,Libya,Re-Export,5319.0
32,Bahrain,Malta,Export,65369.0
33,Bahrain,Malta,Import,1045934.0
34,Bahrain,Mauritania,Export,58773.0
35,Bahrain,Mauritania,Import,35710.0
36,Bahrain,Morocco,Export,14202454.0
37,Bahrain,Morocco,Import,1383274.0
38,Bahrain,Morocco,Re-Export,485579.0
39,Bahrain,Oman,Export,41453020.0
40,Bahrain,Oman,Import,21224964.0
41,Bahrain,Oman,Re-Export,1484018.0
42,Bahrain,Pakistan,Export,34529969.0
43,Bahrain,Pakistan,Import,42150991.0
44,Bahrain,Pakistan,Re-Export,344303.0
45,Bahrain,Qatar,Export,113999608.0
46,Bahrain,Qatar,Import,21344090.0
47,Bahrain,Qatar,Re-Export,18116772.0
48,Bahrain,Saudi Arabia,Export,649015356.0
49,Bahrain,Saudi Arabia,Import,388477415.0
50,Bahrain,Saudi Arabia,Re-Export,139677589.0
51,Bahrain,State of Palestine,Export,185689.0
52,Bahrain,State of Palestine,Import,72610.0
53,Bahrain,State of Palestine,Re-Export,125356.0
54,Bahrain,Syria,Export,12925937.0
55,Bahrain,Syria,Import,6373881.0
56,Bahrain,Syria,Re-Export,6368390.0
57,Bahrain,Turkey,Export,21612569.0
58,Bahrain,Turkey,Import,43614864.0
59,Bahrain,Turkey,Re-Export,829111.0
60,Bahrain,United Arab Emirates,Export,158445990.0
61,Bahrain,United Arab Emirates,Import,232619030.0
62,Bahrain,United Arab Emirates,Re-Export,30527578.0
63,Bahrain,World,Export,10238577798.0
64,Bahrain,World,Import,9339254014.0
65,Bahrain,World,Re-Export,275567962.0
66,Bahrain,Yemen,Export,963217.0
67,Bahrain,Yemen,Import,364656.0
68,Bahrain,Yemen,Re-Export,96736.0
