yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,203629,34.9823018,33.1451285,37.977378106878206,73.97804075806764
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,49208,34.9823018,33.1451285,51.67568633314729,27.673469819741847
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,6030,34.9823018,33.1451285,43.897683433510366,-100.08947125585888
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,734376,34.9823018,33.1451285,59.36075159783851,25.01346951967388
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1220809,34.9823018,33.1451285,40.12399607988535,20.742583178432696
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,3290,34.9823018,33.1451285,6.06272746187266,22.727528470146083
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,3238627,34.9823018,33.1451285,47.92172048214207,7.866753258497997
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,5488556,34.9823018,33.1451285,,
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Jordan, Jordan,312,34.9823018,33.1451285,,
2013,2013,Import,Cyprus,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, United Arab Emirates, United Arab Emirates,32265,34.9823018,33.1451285,,
