yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Morocco,World,36.0,Explosives; pyrotechnic products; matches,7250729.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2013,2013.0,Export,Morocco,Guinea,36.0,Explosives; pyrotechnic products; matches,426662.0,,31.1728205,-7.3362482,10.7226226,-10.7083587
2013,2013.0,Export,Morocco,Côte d'Ivoire,36.0,Explosives; pyrotechnic products; matches,1015889.0,,31.1728205,-7.3362482,7.9897371,-5.5679458
2013,2013.0,Export,Morocco,Libya,36.0,Explosives; pyrotechnic products; matches,1392645.0,,31.1728205,-7.3362482,26.8234472,18.1236723
2013,2013.0,Export,Morocco,Mauritania,36.0,Explosives; pyrotechnic products; matches,4415533.0,,31.1728205,-7.3362482,20.2540382,-9.2399263
