yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Oman,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",767159.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2019,2019.0,Export,Oman,Bahrain,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",46855.0,,21.0000287,57.0036901,26.1551249,50.5344606
2019,2019.0,Export,Oman,Iran,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1300.0,,21.0000287,57.0036901,32.6475314,54.5643516
2019,2019.0,Export,Oman,Kuwait,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",25451.0,,21.0000287,57.0036901,29.2733964,47.4979476
2019,2019.0,Export,Oman,Qatar,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",364702.0,,21.0000287,57.0036901,25.3336984,51.2295295
2019,2019.0,Export,Oman,Saudi Arabia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",62400.0,,21.0000287,57.0036901,25.6242618,42.3528328
2019,2019.0,Export,Oman,Somalia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",84850.0,,21.0000287,57.0036901,8.3676771,49.083416
2019,2019.0,Export,Oman,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",172132.0,,21.0000287,57.0036901,24.0002488,53.9994829
2019,2019.0,Export,Oman,United Kingdom,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",10.0,,21.0000287,57.0036901,54.7023545,-3.2765753
2019,2019.0,Export,Oman,Yemen,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9456.0,,21.0000287,57.0036901,16.3471243,47.8915271
