yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2015,2015,Export,Comoros,30,Pharmaceutical products,Sub-Saharan Africa,Africa,1317
2015,2015,Export,Comoros,30,Pharmaceutical products,World,World,1317
