yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Central Asia,Asia,9708
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Eastern Asia,Asia,30118
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Eastern Europe,Europe,48532
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Northern America,Americas,47369
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Northern Europe,Europe,20744
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Polynesia,Oceania,4
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Southern Asia,Asia,1108
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Southern Europe,Europe,24642
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,1096
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Western Asia,Asia,45007
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,Western Europe,Europe,593420
2001,2001,Import,Georgia,96,Miscellaneous manufactured articles,World,World,874202
