yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Pakistan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",71781242.0,,30.3308401,71.247499,-36.8535712,174.7456809
2012,2012.0,Export,Pakistan,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67187.0,,30.3308401,71.247499,35.000074,104.999927
2012,2012.0,Export,Pakistan,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4976.0,,30.3308401,71.247499,34.9823018,33.1451285
2012,2012.0,Export,Pakistan,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19214.0,,30.3308401,71.247499,49.7439047,15.3381061
2012,2012.0,Export,Pakistan,Benin,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84.0,,30.3308401,71.247499,9.5293472,2.2584408
2012,2012.0,Export,Pakistan,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2280.0,,30.3308401,71.247499,55.670249,10.3333283
2012,2012.0,Export,Pakistan,Dominican Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119653.0,,30.3308401,71.247499,,
2012,2012.0,Export,Pakistan,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28563.0,,30.3308401,71.247499,10.2116702,38.6521203
2012,2012.0,Export,Pakistan,Fiji,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6340.0,,30.3308401,71.247499,-18.1239696,179.0122737
2012,2012.0,Export,Pakistan,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",179117.0,,30.3308401,71.247499,46.603354,1.8883335
2012,2012.0,Export,Pakistan,French Polynesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49186.0,,30.3308401,71.247499,-17.0243749,-144.6434898
2012,2012.0,Export,Pakistan,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119895.0,,30.3308401,71.247499,11.8145966,42.8453061
2012,2012.0,Export,Pakistan,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1867261.0,,30.3308401,71.247499,51.1638175,10.4478313
2012,2012.0,Export,Pakistan,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",198927.0,,30.3308401,71.247499,8.0300284,-1.0800271
2012,2012.0,Export,Pakistan,Guyana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",104568.0,,30.3308401,71.247499,4.8417097,-58.6416891
2012,2012.0,Export,Pakistan,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",384163.0,,30.3308401,71.247499,22.350627,114.1849161
2012,2012.0,Export,Pakistan,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10316.0,,30.3308401,71.247499,47.1817585,19.5060937
2012,2012.0,Export,Pakistan,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37154.0,,30.3308401,71.247499,-2.4833826,117.8902853
2012,2012.0,Export,Pakistan,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16650.0,,30.3308401,71.247499,32.6475314,54.5643516
2012,2012.0,Export,Pakistan,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14358.0,,30.3308401,71.247499,33.0955793,44.1749775
2012,2012.0,Export,Pakistan,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",218928.0,,30.3308401,71.247499,52.865196,-7.9794599
2012,2012.0,Export,Pakistan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5695708.0,,30.3308401,71.247499,42.6384261,12.674297
2012,2012.0,Export,Pakistan,Côte d'Ivoire,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",141708.0,,30.3308401,71.247499,7.9897371,-5.5679458
2012,2012.0,Export,Pakistan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40705.0,,30.3308401,71.247499,36.5748441,139.2394179
2012,2012.0,Export,Pakistan,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",383920.0,,30.3308401,71.247499,31.1667049,36.941628
2012,2012.0,Export,Pakistan,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3250451.0,,30.3308401,71.247499,1.4419683,38.4313975
2012,2012.0,Export,Pakistan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2447.0,,30.3308401,71.247499,,
2012,2012.0,Export,Pakistan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",100707.0,,30.3308401,71.247499,29.2733964,47.4979476
2012,2012.0,Export,Pakistan,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",291338.0,,30.3308401,71.247499,5.7499721,-9.3658524
2012,2012.0,Export,Pakistan,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2011937.0,,30.3308401,71.247499,26.8234472,18.1236723
2012,2012.0,Export,Pakistan,Madagascar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77540.0,,30.3308401,71.247499,-18.9249604,46.4416422
2012,2012.0,Export,Pakistan,Malawi,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4431.0,,30.3308401,71.247499,-13.2687204,33.9301963
2012,2012.0,Export,Pakistan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",311153.0,,30.3308401,71.247499,4.5693754,102.2656823
2012,2012.0,Export,Pakistan,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",389125.0,,30.3308401,71.247499,-20.2759451,57.5703566
2012,2012.0,Export,Pakistan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",213691.0,,30.3308401,71.247499,23.6585116,-102.0077097
2012,2012.0,Export,Pakistan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97.0,,30.3308401,71.247499,,
2012,2012.0,Export,Pakistan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",192587.0,,30.3308401,71.247499,31.1728205,-7.3362482
2012,2012.0,Export,Pakistan,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",660445.0,,30.3308401,71.247499,-19.302233,34.9144977
2012,2012.0,Export,Pakistan,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",241719.0,,30.3308401,71.247499,21.0000287,57.0036901
2012,2012.0,Export,Pakistan,Namibia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",278745.0,,30.3308401,71.247499,-23.2335499,17.3231107
2012,2012.0,Export,Pakistan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",254904.0,,30.3308401,71.247499,52.2434979,5.6343227
2012,2012.0,Export,Pakistan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",761.0,,30.3308401,71.247499,-41.5000831,172.8344077
2012,2012.0,Export,Pakistan,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6292734.0,,30.3308401,71.247499,9.6000359,7.9999721
2012,2012.0,Export,Pakistan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1043.0,,30.3308401,71.247499,60.5000209,9.0999715
2012,2012.0,Export,Pakistan,Papua New Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",474196.0,,30.3308401,71.247499,-5.6816069,144.2489081
2012,2012.0,Export,Pakistan,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41784.0,,30.3308401,71.247499,-6.8699697,-75.0458515
2012,2012.0,Export,Pakistan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",148428.0,,30.3308401,71.247499,52.215933,19.134422
2012,2012.0,Export,Pakistan,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",218561.0,,30.3308401,71.247499,25.3336984,51.2295295
2012,2012.0,Export,Pakistan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107626.0,,30.3308401,71.247499,45.9852129,24.6859225
2012,2012.0,Export,Pakistan,Rwanda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40175.0,,30.3308401,71.247499,-1.9646631,30.0644358
2012,2012.0,Export,Pakistan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",611816.0,,30.3308401,71.247499,25.6242618,42.3528328
2012,2012.0,Export,Pakistan,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44260.0,,30.3308401,71.247499,14.4750607,-14.4529612
2012,2012.0,Export,Pakistan,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56486.0,,30.3308401,71.247499,8.6400349,-11.8400269
2012,2012.0,Export,Pakistan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",620510.0,,30.3308401,71.247499,22.3511148,78.6677428
2012,2012.0,Export,Pakistan,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78461.0,,30.3308401,71.247499,1.357107,103.8194992
2012,2012.0,Export,Pakistan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20705.0,,30.3308401,71.247499,15.9266657,107.9650855
2012,2012.0,Export,Pakistan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42230.0,,30.3308401,71.247499,45.8133113,14.4808369
2012,2012.0,Export,Pakistan,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",295090.0,,30.3308401,71.247499,8.3676771,49.083416
2012,2012.0,Export,Pakistan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1515655.0,,30.3308401,71.247499,-28.8166236,24.991639
2012,2012.0,Export,Pakistan,Zimbabwe,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",311393.0,,30.3308401,71.247499,-18.4554963,29.7468414
2012,2012.0,Export,Pakistan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",224146.0,,30.3308401,71.247499,39.3260685,-4.8379791
2012,2012.0,Export,Pakistan,South Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1649669.0,,30.3308401,71.247499,7.8699431,29.6667897
2012,2012.0,Export,Pakistan,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",811370.0,,30.3308401,71.247499,14.5844444,29.4917691
2012,2012.0,Export,Pakistan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1433.0,,30.3308401,71.247499,46.7985624,8.2319736
2012,2012.0,Export,Pakistan,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41055.0,,30.3308401,71.247499,34.6401861,39.0494106
2012,2012.0,Export,Pakistan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78969.0,,30.3308401,71.247499,14.8971921,100.83273
2012,2012.0,Export,Pakistan,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",533202.0,,30.3308401,71.247499,8.7800265,1.0199765
2012,2012.0,Export,Pakistan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5107802.0,,30.3308401,71.247499,24.0002488,53.9994829
2012,2012.0,Export,Pakistan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45976.0,,30.3308401,71.247499,33.8439408,9.400138
2012,2012.0,Export,Pakistan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1017790.0,,30.3308401,71.247499,38.9597594,34.9249653
2012,2012.0,Export,Pakistan,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",223825.0,,30.3308401,71.247499,1.5333554,32.2166578
2012,2012.0,Export,Pakistan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",432210.0,,30.3308401,71.247499,26.2540493,29.2675469
2012,2012.0,Export,Pakistan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1184977.0,,30.3308401,71.247499,54.7023545,-3.2765753
2012,2012.0,Export,Pakistan,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1053017.0,,30.3308401,71.247499,,
2012,2012.0,Export,Pakistan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4685949.0,,30.3308401,71.247499,39.7837304,-100.445882
2012,2012.0,Export,Pakistan,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43835.0,,30.3308401,71.247499,-32.8755548,-56.0201525
2012,2012.0,Export,Pakistan,Yemen,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57400.0,,30.3308401,71.247499,16.3471243,47.8915271
2012,2012.0,Export,Pakistan,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",280402.0,,30.3308401,71.247499,-14.5189121,27.5589884
