yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Eastern Europe,Europe,4312061,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Northern America,Americas,853677,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Northern Europe,Europe,1628237,40.7696272,44.6736646,59.36075159783851,25.01346951967388
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Southern Asia,Asia,843647,40.7696272,44.6736646,25.499703063807168,75.5024015339642
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Southern Europe,Europe,5504,40.7696272,44.6736646,40.12399607988535,20.742583178432696
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Western Asia,Asia,6650,40.7696272,44.6736646,26.42921218083572,52.86847103284948
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,Western Europe,Europe,609421,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2003,2003,Import,Armenia,4,Dairy produce; birds eggs; natural honey;,World,World,8987462,40.7696272,44.6736646,,
