yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Re-Export,Saudi Arabia,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Europe,Europe,37333,25.62,42.35,59.36075159783851,25.01346951967388
2008,2008,Re-Export,Saudi Arabia,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Sub-Saharan Africa,Africa,110400,25.62,42.35,6.06272746187266,22.727528470146083
2008,2008,Re-Export,Saudi Arabia,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Asia,Asia,28267,25.62,42.35,26.42921218083572,52.86847103284948
2008,2008,Re-Export,Saudi Arabia,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,241600,25.62,42.35,,
2008,2008,Re-Export,Saudi Arabia,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,United Arab Emirates, United Arab Emirates,31733,25.62,42.35,,
2008,2008,Re-Export,Saudi Arabia,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Yemen, Yemen,33867,25.62,42.35,,
