yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Import,Cyprus,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",725229742.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2019,2019.0,Import,Cyprus,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",68376.0,,34.9823018,33.1451285,30.8124247,34.8594762
2019,2019.0,Import,Cyprus,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24258550.0,,34.9823018,33.1451285,42.6384261,12.674297
2019,2019.0,Import,Cyprus,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77053859.0,,34.9823018,33.1451285,36.5748441,139.2394179
2019,2019.0,Import,Cyprus,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17652.0,,34.9823018,33.1451285,31.1667049,36.941628
2019,2019.0,Import,Cyprus,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21269900.0,,34.9823018,33.1451285,,
2019,2019.0,Import,Cyprus,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",361451.0,,34.9823018,33.1451285,33.8750629,35.843409
2019,2019.0,Import,Cyprus,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76787.0,,34.9823018,33.1451285,56.8406494,24.7537645
2019,2019.0,Import,Cyprus,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",141566.0,,34.9823018,33.1451285,26.8234472,18.1236723
2019,2019.0,Import,Cyprus,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",515142.0,,34.9823018,33.1451285,55.3500003,23.7499997
2019,2019.0,Import,Cyprus,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27084.0,,34.9823018,33.1451285,49.8158683,6.1296751
2019,2019.0,Import,Cyprus,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69164.0,,34.9823018,33.1451285,4.5693754,102.2656823
2019,2019.0,Import,Cyprus,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",145006.0,,34.9823018,33.1451285,35.8885993,14.4476911
2019,2019.0,Import,Cyprus,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2317.0,,34.9823018,33.1451285,23.6585116,-102.0077097
2019,2019.0,Import,Cyprus,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1430148.0,,34.9823018,33.1451285,,
2019,2019.0,Import,Cyprus,Montenegro,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119585.0,,34.9823018,33.1451285,42.9868853,19.5180992
2019,2019.0,Import,Cyprus,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3597.0,,34.9823018,33.1451285,31.1728205,-7.3362482
2019,2019.0,Import,Cyprus,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9397270.0,,34.9823018,33.1451285,52.2434979,5.6343227
2019,2019.0,Import,Cyprus,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",133379.0,,34.9823018,33.1451285,-41.5000831,172.8344077
2019,2019.0,Import,Cyprus,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73060.0,,34.9823018,33.1451285,60.5000209,9.0999715
2019,2019.0,Import,Cyprus,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1634.0,,34.9823018,33.1451285,30.3308401,71.247499
2019,2019.0,Import,Cyprus,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13162.0,,34.9823018,33.1451285,12.7503486,122.7312101
2019,2019.0,Import,Cyprus,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",675877.0,,34.9823018,33.1451285,52.215933,19.134422
2019,2019.0,Import,Cyprus,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2824318.0,,34.9823018,33.1451285,39.6621648,-8.1353519
2019,2019.0,Import,Cyprus,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9181.0,,34.9823018,33.1451285,25.3336984,51.2295295
2019,2019.0,Import,Cyprus,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4975408.0,,34.9823018,33.1451285,45.9852129,24.6859225
2019,2019.0,Import,Cyprus,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",485431.0,,34.9823018,33.1451285,64.6863136,97.7453061
2019,2019.0,Import,Cyprus,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2453.0,,34.9823018,33.1451285,25.6242618,42.3528328
2019,2019.0,Import,Cyprus,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2953.0,,34.9823018,33.1451285,44.1534121,20.55144
2019,2019.0,Import,Cyprus,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138000.0,,34.9823018,33.1451285,22.3511148,78.6677428
2019,2019.0,Import,Cyprus,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3973351.0,,34.9823018,33.1451285,1.357107,103.8194992
2019,2019.0,Import,Cyprus,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15173084.0,,34.9823018,33.1451285,48.7411522,19.4528646
2019,2019.0,Import,Cyprus,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1342.0,,34.9823018,33.1451285,15.9266657,107.9650855
2019,2019.0,Import,Cyprus,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1442941.0,,34.9823018,33.1451285,45.8133113,14.4808369
2019,2019.0,Import,Cyprus,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2067326.0,,34.9823018,33.1451285,-28.8166236,24.991639
2019,2019.0,Import,Cyprus,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26377192.0,,34.9823018,33.1451285,39.3260685,-4.8379791
2019,2019.0,Import,Cyprus,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6282903.0,,34.9823018,33.1451285,59.6749712,14.5208584
2019,2019.0,Import,Cyprus,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",131627.0,,34.9823018,33.1451285,46.7985624,8.2319736
2019,2019.0,Import,Cyprus,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6981488.0,,34.9823018,33.1451285,14.8971921,100.83273
2019,2019.0,Import,Cyprus,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",741856.0,,34.9823018,33.1451285,24.0002488,53.9994829
2019,2019.0,Import,Cyprus,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29567.0,,34.9823018,33.1451285,33.8439408,9.400138
2019,2019.0,Import,Cyprus,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20292315.0,,34.9823018,33.1451285,38.9597594,34.9249653
2019,2019.0,Import,Cyprus,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",399.0,,34.9823018,33.1451285,1.5333554,32.2166578
2019,2019.0,Import,Cyprus,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1810.0,,34.9823018,33.1451285,49.4871968,31.2718321
2019,2019.0,Import,Cyprus,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26053.0,,34.9823018,33.1451285,41.6171214,21.7168387
2019,2019.0,Import,Cyprus,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10491.0,,34.9823018,33.1451285,26.2540493,29.2675469
2019,2019.0,Import,Cyprus,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",298317710.0,,34.9823018,33.1451285,54.7023545,-3.2765753
2019,2019.0,Import,Cyprus,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",81.0,,34.9823018,33.1451285,,
2019,2019.0,Import,Cyprus,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1402710.0,,34.9823018,33.1451285,39.7837304,-100.445882
2019,2019.0,Import,Cyprus,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1412531.0,,34.9823018,33.1451285,,
