yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Australia and New Zealand,Oceania,203959
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Central Asia,Asia,655
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Eastern Asia,Asia,1712888
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Eastern Europe,Europe,4499764
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Latin America and the Caribbean,Americas,20690
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Northern Africa,Africa,85874
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Northern America,Americas,2836453
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Northern Europe,Europe,11931059
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,South-eastern Asia,Asia,192101
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Southern Asia,Asia,19641
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Southern Europe,Europe,45588371
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Sub-Saharan Africa,Africa,281221
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Western Asia,Asia,18414
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,Western Europe,Europe,17667697
2019,2019,Import,Cyprus,99,Commodities not specified according to kind,World,World,132255425
