yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Morocco,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3885846.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2019,2019.0,Export,Morocco,Libya,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1657995.0,,31.1728205,-7.3362482,26.8234472,18.1236723
2019,2019.0,Export,Morocco,Mauritania,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2227850.0,,31.1728205,-7.3362482,20.2540382,-9.2399263
