yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Import,Comoros,World,36.0,Explosives; pyrotechnic products; matches,68988.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2008,2008.0,Import,Comoros,France,36.0,Explosives; pyrotechnic products; matches,72.0,,-12.2045176,44.2832964,46.603354,1.8883335
2008,2008.0,Import,Comoros,South Africa,36.0,Explosives; pyrotechnic products; matches,68861.0,,-12.2045176,44.2832964,-28.8166236,24.991639
2008,2008.0,Import,Comoros,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,55.0,,-12.2045176,44.2832964,24.0002488,53.9994829
