yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Australia and New Zealand,Oceania,36
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Central Asia,Asia,1098979
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Eastern Asia,Asia,440363
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Eastern Europe,Europe,2325775
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Northern America,Americas,215172
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Northern Europe,Europe,838427
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",South-eastern Asia,Asia,209266
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Southern Asia,Asia,45475
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Southern Europe,Europe,10525
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Sub-Saharan Africa,Africa,13588
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Western Asia,Asia,225807
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",Western Europe,Europe,326006
2011,2011,Export,Georgia,9,"Coffee, tea, maté and spices",World,World,6164964
