yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Australia and New Zealand,Oceania,2185186,35.8885993,14.4476911,-16.85099460447687,133.4130365630627
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Eastern Europe,Europe,1227763,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Latin America and the Caribbean,Americas,651904,35.8885993,14.4476911,17.925141963241547,-78.01492950057497
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Northern America,Americas,77848,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Northern Europe,Europe,13210114,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Southern Europe,Europe,7758044,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Western Asia,Asia,700,35.8885993,14.4476911,26.42921218083572,52.86847103284948
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,Western Europe,Europe,13698356,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,World,World,38827409,35.8885993,14.4476911,,
2004,2004,Import,Malta,4,Dairy produce; birds eggs; natural honey;,United Arab Emirates, United Arab Emirates,8395,35.8885993,14.4476911,,
