yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2019.0,2019.0,Export,State of Palestine,2.0,Meat and edible meat offal,World,World,1838239.0,31.46242095,34.262716572130714,,,22019State of Palestine,World,World,53255759.0
2019.0,2019.0,Export,State of Palestine,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,60703.0,31.46242095,34.262716572130714,,,32019State of Palestine,World,World,16018085.0
2019.0,2019.0,Export,State of Palestine,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,5093461.0,31.46242095,34.262716572130714,,,42019State of Palestine,World,World,128032965.0
2019.0,2019.0,Export,State of Palestine,5.0,Animal originated products; not elsewhere specified or included,World,World,400.0,31.46242095,34.262716572130714,,,52019State of Palestine,World,World,308329.0
2019.0,2019.0,Export,State of Palestine,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,1489321.0,31.46242095,34.262716572130714,,,62019State of Palestine,World,World,7097351.0
2019.0,2019.0,Export,State of Palestine,7.0,Vegetables and certain roots and tubers; edible,World,World,33204229.0,31.46242095,34.262716572130714,,,72019State of Palestine,World,World,44950358.0
2019.0,2019.0,Export,State of Palestine,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,42618049.0,31.46242095,34.262716572130714,,,82019State of Palestine,World,World,145468890.0
2019.0,2019.0,Export,State of Palestine,9.0,"Coffee, tea, mate and spices",World,World,9539570.0,31.46242095,34.262716572130714,,,92019State of Palestine,World,World,49435232.0
2019.0,2019.0,Export,State of Palestine,10.0,Cereals,World,World,3785354.0,31.46242095,34.262716572130714,,,102019State of Palestine,World,World,159464125.0
2019.0,2019.0,Export,State of Palestine,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,6651943.0,31.46242095,34.262716572130714,,,112019State of Palestine,World,World,72595256.0
2019.0,2019.0,Export,State of Palestine,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,3984170.0,31.46242095,34.262716572130714,,,122019State of Palestine,World,World,44726550.0
2019.0,2019.0,Export,State of Palestine,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,5424.0,31.46242095,34.262716572130714,,,132019State of Palestine,World,World,409728.0
2019.0,2019.0,Export,State of Palestine,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,World,World,57368320.0,31.46242095,34.262716572130714,,,152019State of Palestine,World,World,66904019.0
2019.0,2019.0,Export,State of Palestine,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",World,World,8366340.0,31.46242095,34.262716572130714,,,162019State of Palestine,World,World,21311660.0
2019.0,2019.0,Export,State of Palestine,17.0,Sugars and sugar confectionery,World,World,6796231.0,31.46242095,34.262716572130714,,,172019State of Palestine,World,World,90060071.0
2019.0,2019.0,Export,State of Palestine,18.0,Cocoa and cocoa preparations,World,World,6643450.0,31.46242095,34.262716572130714,,,182019State of Palestine,World,World,60632565.0
2019.0,2019.0,Export,State of Palestine,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,6991725.0,31.46242095,34.262716572130714,,,192019State of Palestine,World,World,148256144.0
2019.0,2019.0,Export,State of Palestine,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,13135824.0,31.46242095,34.262716572130714,,,202019State of Palestine,World,World,58763852.0
2019.0,2019.0,Export,State of Palestine,21.0,Miscellaneous edible preparations,World,World,17372724.0,31.46242095,34.262716572130714,,,212019State of Palestine,World,World,47734858.0
2019.0,2019.0,Export,State of Palestine,22.0,"Beverages, spirits and vinegar",World,World,12213365.0,31.46242095,34.262716572130714,,,222019State of Palestine,World,World,175486790.0
2019.0,2019.0,Export,State of Palestine,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",World,World,17594.0,31.46242095,34.262716572130714,,,232019State of Palestine,World,World,300695168.0
2019.0,2019.0,Export,State of Palestine,24.0,Tobacco and manufactured tobacco substitutes,World,World,11467625.0,31.46242095,34.262716572130714,,,242019State of Palestine,World,World,157778793.0
2019.0,2019.0,Export,State of Palestine,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",World,World,35864626.0,31.46242095,34.262716572130714,,,252019State of Palestine,World,World,222421239.0
2019.0,2019.0,Export,State of Palestine,26.0,"Ores, slag and ash",World,World,16197.0,31.46242095,34.262716572130714,,,262019State of Palestine,World,World,4247740.0
2019.0,2019.0,Export,State of Palestine,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,954712.0,31.46242095,34.262716572130714,,,272019State of Palestine,World,World,1245658505.0
2019.0,2019.0,Export,State of Palestine,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",World,World,1078711.0,31.46242095,34.262716572130714,,,282019State of Palestine,World,World,9605163.0
2019.0,2019.0,Export,State of Palestine,29.0,Organic chemicals,World,World,98355.0,31.46242095,34.262716572130714,,,292019State of Palestine,World,World,31565167.0
2019.0,2019.0,Export,State of Palestine,30.0,Pharmaceutical products,World,World,17452820.0,31.46242095,34.262716572130714,,,302019State of Palestine,World,World,286892450.0
2019.0,2019.0,Export,State of Palestine,31.0,Fertilizers,World,World,2839.0,31.46242095,34.262716572130714,,,312019State of Palestine,World,World,9449460.0
2019.0,2019.0,Export,State of Palestine,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",World,World,4003235.0,31.46242095,34.262716572130714,,,322019State of Palestine,World,World,43475696.0
2019.0,2019.0,Export,State of Palestine,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",World,World,9249635.0,31.46242095,34.262716572130714,,,332019State of Palestine,World,World,91877528.0
2019.0,2019.0,Export,State of Palestine,35.0,Albuminoidal substances; modified starches; glues; enzymes,World,World,305844.0,31.46242095,34.262716572130714,,,352019State of Palestine,World,World,10536693.0
2019.0,2019.0,Export,State of Palestine,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,1902.0,31.46242095,34.262716572130714,,,362019State of Palestine,World,World,961835.0
2019.0,2019.0,Export,State of Palestine,37.0,Photographic or cinematographic goods,World,World,1811.0,31.46242095,34.262716572130714,,,372019State of Palestine,World,World,726294.0
2019.0,2019.0,Export,State of Palestine,38.0,Chemical products n.e.c.,World,World,549865.0,31.46242095,34.262716572130714,,,382019State of Palestine,World,World,41212003.0
2019.0,2019.0,Export,State of Palestine,39.0,Plastics and articles thereof,World,World,91743476.0,31.46242095,34.262716572130714,,,392019State of Palestine,World,World,253304074.0
2019.0,2019.0,Export,State of Palestine,40.0,Rubber and articles thereof,World,World,3967879.0,31.46242095,34.262716572130714,,,402019State of Palestine,World,World,24033689.0
2019.0,2019.0,Export,State of Palestine,41.0,Raw hides and skins (other than furskins) and leather,World,World,2197435.0,31.46242095,34.262716572130714,,,412019State of Palestine,World,World,7588420.0
2019.0,2019.0,Export,State of Palestine,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",World,World,1377922.0,31.46242095,34.262716572130714,,,422019State of Palestine,World,World,8988524.0
