yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2003,2003,Re-Export,Malta,4,Dairy produce; birds eggs; natural honey;,Australia and New Zealand,Oceania,4531,35.8885993,14.4476911,-16.85099460447687,133.4130365630627
2003,2003,Re-Export,Malta,4,Dairy produce; birds eggs; natural honey;,Northern Europe,Europe,3099,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2003,2003,Re-Export,Malta,4,Dairy produce; birds eggs; natural honey;,World,World,43762,35.8885993,14.4476911,,
2003,2003,Re-Export,Malta,4,Dairy produce; birds eggs; natural honey;,Libya, Libya,11730,35.8885993,14.4476911,,
