yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Import,Jordan,World,81.0,Other base metals; cermets; articles thereof,118013.0,,31.1667049,36.941628,-36.8535712,174.7456809
2011,2011.0,Import,Jordan,Austria,81.0,Other base metals; cermets; articles thereof,1186.0,,31.1667049,36.941628,47.59397,14.12456
2011,2011.0,Import,Jordan,China,81.0,Other base metals; cermets; articles thereof,19832.0,,31.1667049,36.941628,35.000074,104.999927
2011,2011.0,Import,Jordan,Germany,81.0,Other base metals; cermets; articles thereof,28804.0,,31.1667049,36.941628,51.1638175,10.4478313
2011,2011.0,Import,Jordan,Italy,81.0,Other base metals; cermets; articles thereof,7234.0,,31.1667049,36.941628,42.6384261,12.674297
2011,2011.0,Import,Jordan,South Africa,81.0,Other base metals; cermets; articles thereof,49577.0,,31.1667049,36.941628,-28.8166236,24.991639
2011,2011.0,Import,Jordan,Switzerland,81.0,Other base metals; cermets; articles thereof,1349.0,,31.1667049,36.941628,46.7985624,8.2319736
2011,2011.0,Import,Jordan,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,282.0,,31.1667049,36.941628,24.0002488,53.9994829
2011,2011.0,Import,Jordan,United Kingdom,81.0,Other base metals; cermets; articles thereof,2303.0,,31.1667049,36.941628,54.7023545,-3.2765753
2011,2011.0,Import,Jordan,USA,81.0,Other base metals; cermets; articles thereof,7445.0,,31.1667049,36.941628,39.7837304,-100.445882
