yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Re-Import,Georgia,1,Animals; live,World,World,987035,32.3293809,-83.1137366,,
2017,2017,Re-Import,Georgia,1,Animals; live,World,World,474780,32.3293809,-83.1137366,,
2018,2018,Re-Import,Georgia,1,Animals; live,World,World,21040,32.3293809,-83.1137366,,
2019,2019,Re-Import,Georgia,1,Animals; live,World,World,165000,32.3293809,-83.1137366,,
2021,2021,Re-Import,Georgia,1,Animals; live,World,World,405663,32.3293809,-83.1137366,,
2020,2020,Re-Import,Azerbaijan,1,Animals; live,World,World,1000,40.3936294,47.7872508,,
2021,2021,Re-Import,Azerbaijan,1,Animals; live,World,World,20070,40.3936294,47.7872508,,
2015,2015,Re-Import,Bahrain,1,Animals; live,World,World,40292,26.1551249,50.5344606,,
2016,2016,Re-Import,Bahrain,1,Animals; live,World,World,21128,26.1551249,50.5344606,,
2017,2017,Re-Import,Bahrain,1,Animals; live,World,World,12694,26.1551249,50.5344606,,
2018,2018,Re-Import,Bahrain,1,Animals; live,World,World,11898,26.1551249,50.5344606,,
2020,2020,Re-Import,Bahrain,1,Animals; live,World,World,1450,26.1551249,50.5344606,,
2011,2011,Re-Import,Armenia,1,Live animals; animal products,World,World,300,40.7696272,44.6736646,,
2015,2015,Re-Import,Armenia,1,Animals; live,World,World,426,40.7696272,44.6736646,,
2020,2020,Re-Import,Armenia,1,Animals; live,World,World,114000,40.7696272,44.6736646,,
2021,2021,Re-Import,Armenia,1,Animals; live,World,World,293000,40.7696272,44.6736646,,
2004,2004,Re-Import,Pakistan,1,Live animals,World,World,4861,30.3308401,71.247499,,
