rtTitle,Subregion,rgDesc,TradeValue
Georgia,Afghanistan,Export,67528
Georgia,Afghanistan,Import,680565
Georgia,Algeria,Export,18386
Georgia,Armenia,Export,217150368
Georgia,Armenia,Import,39998776
Georgia,Armenia,Re-Export,166135104
Georgia,Armenia,Re-Import,2936
Georgia,Azerbaijan,Export,465219136
Georgia,Azerbaijan,Import,94777268
Georgia,Azerbaijan,Re-Export,379430685
Georgia,Azerbaijan,Re-Import,168667
Georgia,Bahrain,Export,100484
Georgia,Bahrain,Import,719
Georgia,Cyprus,Export,1505400
Georgia,Cyprus,Import,4675125
Georgia,Cyprus,Re-Export,245632
Georgia,Iraq,Export,20337335
Georgia,Iraq,Import,37580
Georgia,Iraq,Re-Export,3160186
Georgia,Iraq,Re-Import,9202
Georgia,Israel,Export,7850561
Georgia,Israel,Import,15136384
Georgia,Israel,Re-Export,3745213
Georgia,Jordan,Export,60542
Georgia,Jordan,Import,1007246
Georgia,Jordan,Re-Export,27002
Georgia,Kuwait,Export,1696437
Georgia,Kuwait,Import,19900
Georgia,Lebanon,Export,286161
Georgia,Lebanon,Import,753663
Georgia,Lebanon,Re-Export,269334
Georgia,Libya,Export,141438
Georgia,Libya,Import,317249
Georgia,Libya,Re-Export,62213
Georgia,Malta,Export,523808
Georgia,Malta,Import,2756777
Georgia,Malta,Re-Export,523808
Georgia,Morocco,Export,239714
Georgia,Morocco,Import,219007
Georgia,Morocco,Re-Export,39109
Georgia,Oman,Export,20153
Georgia,Oman,Import,526697
Georgia,Pakistan,Export,203427
Georgia,Pakistan,Import,2796897
Georgia,Pakistan,Re-Export,108517
Georgia,Qatar,Export,1014676
Georgia,Qatar,Import,2518882
Georgia,Qatar,Re-Export,102565
Georgia,Saudi Arabia,Export,638710
Georgia,Saudi Arabia,Import,2127136
Georgia,United Arab Emirates,Export,40267061
Georgia,United Arab Emirates,Import,138776223
Georgia,United Arab Emirates,Re-Export,32629336
Georgia,United Arab Emirates,Re-Import,1161
