yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
1992,1992,Import,Algeria,31,Fertilizers,World,World,13595818,28.0000272,2.9999825,,
1993,1993,Import,Algeria,31,Fertilizers,World,World,14437635,28.0000272,2.9999825,,
1994,1994,Import,Algeria,31,Fertilizers,World,World,17247154,28.0000272,2.9999825,,
1995,1995,Import,Algeria,31,Fertilizers,World,World,34894288,28.0000272,2.9999825,,
1996,1996,Import,Algeria,31,Fertilizers,World,World,27201108,28.0000272,2.9999825,,
1997,1997,Import,Algeria,31,Fertilizers,World,World,38828156,28.0000272,2.9999825,,
1998,1998,Import,Algeria,31,Fertilizers,World,World,28034912,28.0000272,2.9999825,,
1999,1999,Import,Algeria,31,Fertilizers,World,World,26543939,28.0000272,2.9999825,,
2000,2000,Import,Algeria,31,Fertilizers,World,World,30419198,28.0000272,2.9999825,,
2001,2001,Import,Algeria,31,Fertilizers,World,World,27783092,28.0000272,2.9999825,,
2002,2002,Import,Algeria,31,Fertilizers,World,World,26667357,28.0000272,2.9999825,,
2004,2004,Import,Algeria,31,Fertilizers,World,World,46299001,28.0000272,2.9999825,,
2005,2005,Import,Algeria,31,Fertilizers,World,World,41431613,28.0000272,2.9999825,,
2006,2006,Import,Algeria,31,Fertilizers,World,World,47527296,28.0000272,2.9999825,,
2007,2007,Import,Algeria,31,Fertilisers,World,World,50021233,28.0000272,2.9999825,,
2010,2010,Import,Algeria,31,Fertilisers,World,World,122360738,28.0000272,2.9999825,,
2011,2011,Import,Algeria,31,Fertilisers,World,World,142060710,28.0000272,2.9999825,,
2012,2012,Import,Algeria,31,Fertilizers,World,World,171351793,28.0000272,2.9999825,,
2013,2013,Import,Algeria,31,Fertilizers,World,World,159647271,28.0000272,2.9999825,,
2014,2014,Import,Algeria,31,Fertilizers,World,World,164900385,28.0000272,2.9999825,,
2015,2015,Import,Algeria,31,Fertilizers,World,World,226232368,28.0000272,2.9999825,,
2016,2016,Import,Algeria,31,Fertilizers,World,World,99808011,28.0000272,2.9999825,,
2017,2017,Import,Algeria,31,Fertilizers,World,World,93512412,28.0000272,2.9999825,,
2008,2008,Import,Comoros,31,Fertilizers,World,World,142351,-12.2045176,44.2832964,,
2009,2009,Import,Comoros,31,Fertilizers,World,World,250445,-12.2045176,44.2832964,,
2010,2010,Import,Comoros,31,Fertilizers,World,World,208132,-12.2045176,44.2832964,,
2011,2011,Import,Comoros,31,Fertilizers,World,World,165745,-12.2045176,44.2832964,,
