yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2008.0,2008.0,Export,Qatar,World,1.0,Live animals,9803081.0,,25.3336984,51.2295295,-36.8535712,174.7456809,1.02008.0Qatar,98122227.0,
2008.0,2008.0,Export,Qatar,World,2.0,Meat and edible meat offal,3434868.0,,25.3336984,51.2295295,-36.8535712,174.7456809,2.02008.0Qatar,249623857.0,
2008.0,2008.0,Export,Qatar,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",1716332.0,,25.3336984,51.2295295,-36.8535712,174.7456809,3.02008.0Qatar,30770347.0,
2008.0,2008.0,Export,Qatar,World,4.0,Dairy produce; birds eggs; natural honey;,477265.0,,25.3336984,51.2295295,-36.8535712,174.7456809,4.02008.0Qatar,193718028.0,
2008.0,2008.0,Export,Qatar,World,5.0,"Products of animal origin, not elsewhere specified",2149.0,,25.3336984,51.2295295,-36.8535712,174.7456809,5.02008.0Qatar,83580.0,
2008.0,2008.0,Export,Qatar,World,6.0,Live trees and other plants;,8149.0,,25.3336984,51.2295295,-36.8535712,174.7456809,6.02008.0Qatar,14799662.0,
2008.0,2008.0,Export,Qatar,World,7.0,Edible vegetables and certain roots and tubers,274064.0,,25.3336984,51.2295295,-36.8535712,174.7456809,7.02008.0Qatar,111038722.0,
2008.0,2008.0,Export,Qatar,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,835034.0,,25.3336984,51.2295295,-36.8535712,174.7456809,8.02008.0Qatar,94417662.0,
2008.0,2008.0,Export,Qatar,World,10.0,Cereals,2551097.0,,25.3336984,51.2295295,-36.8535712,174.7456809,10.02008.0Qatar,269632492.0,
2008.0,2008.0,Export,Qatar,World,11.0,Products of the milling industry; malt; starches; inulin,1055105.0,,25.3336984,51.2295295,-36.8535712,174.7456809,11.02008.0Qatar,31187622.0,
2008.0,2008.0,Export,Qatar,World,12.0,Oil seeds and oleaginous fruits,45624.0,,25.3336984,51.2295295,-36.8535712,174.7456809,12.02008.0Qatar,11834487.0,
2008.0,2008.0,Export,Qatar,World,15.0,Animal or vegetable fats and oils,337112.0,,25.3336984,51.2295295,-36.8535712,174.7456809,15.02008.0Qatar,77452556.0,
2008.0,2008.0,Export,Qatar,World,16.0,"Preparations of meat, of fish or of crustaceans",1200966.0,,25.3336984,51.2295295,-36.8535712,174.7456809,16.02008.0Qatar,20786083.0,
2008.0,2008.0,Export,Qatar,World,17.0,Sugars and sugar confectionery,56985.0,,25.3336984,51.2295295,-36.8535712,174.7456809,17.02008.0Qatar,33810675.0,
2008.0,2008.0,Export,Qatar,World,18.0,Cocoa and cocoa preparations,28565.0,,25.3336984,51.2295295,-36.8535712,174.7456809,18.02008.0Qatar,30281613.0,
2008.0,2008.0,Export,Qatar,World,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",1434906.0,,25.3336984,51.2295295,-36.8535712,174.7456809,19.02008.0Qatar,83706784.0,
2008.0,2008.0,Export,Qatar,World,20.0,"Preparations of vegetables, fruit or nuts",435317.0,,25.3336984,51.2295295,-36.8535712,174.7456809,20.02008.0Qatar,44172704.0,
2008.0,2008.0,Export,Qatar,World,21.0,Miscellaneous edible preparations,1398692.0,,25.3336984,51.2295295,-36.8535712,174.7456809,21.02008.0Qatar,87963416.0,
2008.0,2008.0,Export,Qatar,World,22.0,"Beverages, spirits and vinegar",1550175.0,,25.3336984,51.2295295,-36.8535712,174.7456809,22.02008.0Qatar,116592869.0,
2008.0,2008.0,Export,Qatar,World,23.0,Residues and waste from the food industries,14563.0,,25.3336984,51.2295295,-36.8535712,174.7456809,23.02008.0Qatar,13933337.0,
2008.0,2008.0,Export,Qatar,World,25.0,Salt; sulfur; earths and stone; plastering materials,271034308.0,,25.3336984,51.2295295,-36.8535712,174.7456809,25.02008.0Qatar,719712520.0,
2008.0,2008.0,Export,Qatar,World,26.0,"Ores, slag and ash",30956.0,,25.3336984,51.2295295,-36.8535712,174.7456809,26.02008.0Qatar,21470695.0,
2008.0,2008.0,Export,Qatar,World,27.0,"Mineral fuels, mineral oils and products of their distillation",61197346311.0,,25.3336984,51.2295295,-36.8535712,174.7456809,27.02008.0Qatar,265061981.0,
2008.0,2008.0,Export,Qatar,World,28.0,Inorganic chemicals,389982895.0,,25.3336984,51.2295295,-36.8535712,174.7456809,28.02008.0Qatar,348025906.0,
2008.0,2008.0,Export,Qatar,World,29.0,Organic chemicals,1180522314.0,,25.3336984,51.2295295,-36.8535712,174.7456809,29.02008.0Qatar,77364195.0,
2008.0,2008.0,Export,Qatar,World,30.0,Pharmaceutical products,878076.0,,25.3336984,51.2295295,-36.8535712,174.7456809,30.02008.0Qatar,206189231.0,
2008.0,2008.0,Export,Qatar,World,31.0,Fertilizers,1477514755.0,,25.3336984,51.2295295,-36.8535712,174.7456809,31.02008.0Qatar,3742048.0,
2008.0,2008.0,Export,Qatar,World,32.0,Tanning or dyeing extracts,619814.0,,25.3336984,51.2295295,-36.8535712,174.7456809,32.02008.0Qatar,103779243.0,
2008.0,2008.0,Export,Qatar,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1909041.0,,25.3336984,51.2295295,-36.8535712,174.7456809,33.02008.0Qatar,169674946.0,
2008.0,2008.0,Export,Qatar,World,34.0,"Soap, organic surface-active agents",2917153.0,,25.3336984,51.2295295,-36.8535712,174.7456809,34.02008.0Qatar,67281141.0,
2008.0,2008.0,Export,Qatar,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,352156.0,,25.3336984,51.2295295,-36.8535712,174.7456809,35.02008.0Qatar,15907255.0,
2008.0,2008.0,Export,Qatar,World,36.0,Explosives; pyrotechnic products; matches,40414.0,,25.3336984,51.2295295,-36.8535712,174.7456809,36.02008.0Qatar,11149804.0,
