yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Afghanistan,World,4.0,Dairy produce; birds eggs; natural honey;,120515.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2015,2015.0,Export,Afghanistan,Belgium,4.0,Dairy produce; birds eggs; natural honey;,960.0,,33.7680065,66.2385139,50.6402809,4.6667145
2015,2015.0,Export,Afghanistan,Canada,4.0,Dairy produce; birds eggs; natural honey;,18524.0,,33.7680065,66.2385139,61.0666922,-107.991707
2015,2015.0,Export,Afghanistan,New Zealand,4.0,Dairy produce; birds eggs; natural honey;,228.0,,33.7680065,66.2385139,-41.5000831,172.8344077
2015,2015.0,Export,Afghanistan,Pakistan,4.0,Dairy produce; birds eggs; natural honey;,26922.0,,33.7680065,66.2385139,30.3308401,71.247499
2015,2015.0,Export,Afghanistan,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,5362.0,,33.7680065,66.2385139,24.0002488,53.9994829
2015,2015.0,Export,Afghanistan,USA,4.0,Dairy produce; birds eggs; natural honey;,68519.0,,33.7680065,66.2385139,39.7837304,-100.445882
