yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Central Asia,Asia,42169
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Eastern Europe,Europe,9438604
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Latin America and the Caribbean,Americas,29788
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Northern America,Americas,4543554
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Northern Europe,Europe,2917799
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,South-eastern Asia,Asia,2199
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Southern Asia,Asia,382449
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Southern Europe,Europe,1116945
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Western Asia,Asia,451878
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,Western Europe,Europe,5087832
1999,1999,Import,Azerbaijan,30,Pharmaceutical products,World,World,24831411
