yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,3257,26.8234472,18.1236723,40.12399607988535,20.742583178432696
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials,Sub-Saharan Africa,Africa,1000,26.8234472,18.1236723,6.06272746187266,22.727528470146083
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials,Tunisia,Tunisia,671495,26.8234472,18.1236723,,
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials,Western Asia,Asia,2781,26.8234472,18.1236723,26.42921218083572,52.86847103284948
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials,World,World,708417,26.8234472,18.1236723,,
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials, Qatar, Qatar,15111,26.8234472,18.1236723,,
2018,2018,Export,Libya,25,Salt; sulfur; earths and stone; plastering materials, United Arab Emirates, United Arab Emirates,11889,26.8234472,18.1236723,,
