yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Australia and New Zealand,Oceania,2994
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Central Asia,Asia,280
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Eastern Asia,Asia,2778473
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Eastern Europe,Europe,126880
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,987
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Northern Africa,Africa,61230
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Northern America,Americas,181453
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Northern Europe,Europe,1820824
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,187281
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Southern Asia,Asia,15
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Southern Europe,Europe,10434868
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,29829
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Western Asia,Asia,35904
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,Western Europe,Europe,11121692
2012,2012,Import,Cyprus,96,Miscellaneous manufactured articles,World,World,28442025
