yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Afghanistan,World,4.0,Dairy produce; birds eggs; natural honey;,157494.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2009,2009.0,Export,Afghanistan,Canada,4.0,Dairy produce; birds eggs; natural honey;,5200.0,,33.7680065,66.2385139,61.0666922,-107.991707
2009,2009.0,Export,Afghanistan,Germany,4.0,Dairy produce; birds eggs; natural honey;,4222.0,,33.7680065,66.2385139,51.1638175,10.4478313
2009,2009.0,Export,Afghanistan,Iraq,4.0,Dairy produce; birds eggs; natural honey;,136610.0,,33.7680065,66.2385139,33.0955793,44.1749775
2009,2009.0,Export,Afghanistan,Pakistan,4.0,Dairy produce; birds eggs; natural honey;,11462.0,,33.7680065,66.2385139,30.3308401,71.247499
