rtTitle,Subregion,rgDesc,TradeValue
Pakistan,Afghanistan,Export,852142862
Pakistan,Afghanistan,Import,517433025
Pakistan,Afghanistan,Re-Export,403870
Pakistan,Algeria,Export,13808518
Pakistan,Algeria,Import,77713878
Pakistan,Armenia,Export,109325
Pakistan,Armenia,Import,127115
Pakistan,Azerbaijan,Export,3784333
Pakistan,Azerbaijan,Import,920043
Pakistan,Azerbaijan,Re-Export,241
Pakistan,Bahrain,Export,67786457
Pakistan,Bahrain,Import,52006496
Pakistan,Bahrain,Re-Export,93907
Pakistan,Bahrain,Re-Import,104
Pakistan,Comoros,Export,11235594
Pakistan,Comoros,Import,322599
Pakistan,Cyprus,Export,5811691
Pakistan,Cyprus,Import,3325300
Pakistan,Djibouti,Export,45175498
Pakistan,Djibouti,Import,243
Pakistan,Georgia,Export,6842104
Pakistan,Georgia,Import,194583
Pakistan,Iraq,Export,25918303
Pakistan,Iraq,Import,40048152
Pakistan,Iraq,Re-Export,502541
Pakistan,Jordan,Export,32489904
Pakistan,Jordan,Import,15453901
Pakistan,Jordan,Re-Import,0
Pakistan,Kuwait,Export,112053473
Pakistan,Kuwait,Import,1121877454
Pakistan,Kuwait,Re-Export,21000
Pakistan,Lebanon,Export,8601490
Pakistan,Lebanon,Import,3084313
Pakistan,Libya,Export,8011997
Pakistan,Libya,Import,4953606
Pakistan,Malta,Export,4051828
Pakistan,Malta,Import,1696709
Pakistan,Mauritania,Export,5958824
Pakistan,Mauritania,Import,48238
Pakistan,Morocco,Export,24592403
Pakistan,Morocco,Import,335907133
Pakistan,Morocco,Re-Import,63203
Pakistan,Oman,Export,148899620
Pakistan,Oman,Import,614717563
Pakistan,Oman,Re-Export,3374765
Pakistan,Qatar,Export,140856053
Pakistan,Qatar,Import,1482757266
Pakistan,Qatar,Re-Export,961034
Pakistan,Saudi Arabia,Export,432043681
Pakistan,Saudi Arabia,Import,1891132630
Pakistan,Saudi Arabia,Re-Export,4741701
Pakistan,Saudi Arabia,Re-Import,161853
Pakistan,State of Palestine,Import,2534
Pakistan,United Arab Emirates,Export,1092446954
Pakistan,United Arab Emirates,Import,4459057252
Pakistan,United Arab Emirates,Re-Export,60857683
Pakistan,United Arab Emirates,Re-Import,750284
Pakistan,Yemen,Export,58538569
Pakistan,Yemen,Import,25142073
