yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Import,Lebanon,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15031448.0,,33.8750629,35.843409,-36.8535712,174.7456809
2021,2021.0,Import,Lebanon,Denmark,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",141109.0,,33.8750629,35.843409,55.670249,10.3333283
2021,2021.0,Import,Lebanon,Estonia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1112.0,,33.8750629,35.843409,58.7523778,25.3319078
2021,2021.0,Import,Lebanon,Finland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",396.0,,33.8750629,35.843409,63.2467777,25.9209164
2021,2021.0,Import,Lebanon,France,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",580042.0,,33.8750629,35.843409,46.603354,1.8883335
2021,2021.0,Import,Lebanon,Georgia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",132.0,,33.8750629,35.843409,32.3293809,-83.1137366
2021,2021.0,Import,Lebanon,Germany,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1453183.0,,33.8750629,35.843409,51.1638175,10.4478313
2021,2021.0,Import,Lebanon,Greece,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",750921.0,,33.8750629,35.843409,38.9953683,21.9877132
2021,2021.0,Import,Lebanon,"China, Hong Kong SAR",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3049.0,,33.8750629,35.843409,22.350627,114.1849161
2021,2021.0,Import,Lebanon,Hungary,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4934.0,,33.8750629,35.843409,47.1817585,19.5060937
2021,2021.0,Import,Lebanon,Indonesia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",36114.0,,33.8750629,35.843409,-2.4833826,117.8902853
2021,2021.0,Import,Lebanon,Iran,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",25.0,,33.8750629,35.843409,32.6475314,54.5643516
2021,2021.0,Import,Lebanon,Ireland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",562.0,,33.8750629,35.843409,52.865196,-7.9794599
2021,2021.0,Import,Lebanon,Italy,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",746278.0,,33.8750629,35.843409,42.6384261,12.674297
2021,2021.0,Import,Lebanon,Japan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",99225.0,,33.8750629,35.843409,36.5748441,139.2394179
2021,2021.0,Import,Lebanon,Dem. People's Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",24.0,,33.8750629,35.843409,,
2021,2021.0,Import,Lebanon,Rep. of Korea,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",56809.0,,33.8750629,35.843409,,
2021,2021.0,Import,Lebanon,Kuwait,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",20799.0,,33.8750629,35.843409,29.2733964,47.4979476
2021,2021.0,Import,Lebanon,Lebanon,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2059.0,,33.8750629,35.843409,33.8750629,35.843409
2021,2021.0,Import,Lebanon,Latvia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",574.0,,33.8750629,35.843409,56.8406494,24.7537645
2021,2021.0,Import,Lebanon,Lithuania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",134.0,,33.8750629,35.843409,55.3500003,23.7499997
2021,2021.0,Import,Lebanon,Luxembourg,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",992.0,,33.8750629,35.843409,49.8158683,6.1296751
2021,2021.0,Import,Lebanon,Malaysia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4976.0,,33.8750629,35.843409,4.5693754,102.2656823
2021,2021.0,Import,Lebanon,Mexico,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11582.0,,33.8750629,35.843409,23.6585116,-102.0077097
2021,2021.0,Import,Lebanon,"Other Asia, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",369211.0,,33.8750629,35.843409,,
2021,2021.0,Import,Lebanon,Oman,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",369.0,,33.8750629,35.843409,21.0000287,57.0036901
2021,2021.0,Import,Lebanon,Namibia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1680.0,,33.8750629,35.843409,-23.2335499,17.3231107
2021,2021.0,Import,Lebanon,Netherlands,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",37799.0,,33.8750629,35.843409,52.2434979,5.6343227
2021,2021.0,Import,Lebanon,Pakistan,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9952.0,,33.8750629,35.843409,30.3308401,71.247499
2021,2021.0,Import,Lebanon,Poland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",994549.0,,33.8750629,35.843409,52.215933,19.134422
2021,2021.0,Import,Lebanon,Portugal,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",176090.0,,33.8750629,35.843409,39.6621648,-8.1353519
2021,2021.0,Import,Lebanon,Qatar,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1054.0,,33.8750629,35.843409,25.3336984,51.2295295
2021,2021.0,Import,Lebanon,Romania,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2366.0,,33.8750629,35.843409,45.9852129,24.6859225
2021,2021.0,Import,Lebanon,Russian Federation,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",251032.0,,33.8750629,35.843409,64.6863136,97.7453061
2021,2021.0,Import,Lebanon,Saint Vincent and the Grenadines,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2187.0,,33.8750629,35.843409,12.90447,-61.2765569
2021,2021.0,Import,Lebanon,Saudi Arabia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",35303.0,,33.8750629,35.843409,25.6242618,42.3528328
2021,2021.0,Import,Lebanon,Serbia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",824.0,,33.8750629,35.843409,44.1534121,20.55144
2021,2021.0,Import,Lebanon,India,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",330193.0,,33.8750629,35.843409,22.3511148,78.6677428
2021,2021.0,Import,Lebanon,Singapore,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3216.0,,33.8750629,35.843409,1.357107,103.8194992
2021,2021.0,Import,Lebanon,Slovakia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",18128.0,,33.8750629,35.843409,48.7411522,19.4528646
2021,2021.0,Import,Lebanon,Viet Nam,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",172510.0,,33.8750629,35.843409,15.9266657,107.9650855
2021,2021.0,Import,Lebanon,Slovenia,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",103.0,,33.8750629,35.843409,45.8133113,14.4808369
2021,2021.0,Import,Lebanon,South Africa,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1194.0,,33.8750629,35.843409,-28.8166236,24.991639
2021,2021.0,Import,Lebanon,Spain,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",201865.0,,33.8750629,35.843409,39.3260685,-4.8379791
2021,2021.0,Import,Lebanon,Suriname,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",37.0,,33.8750629,35.843409,4.1413025,-56.0771187
2021,2021.0,Import,Lebanon,Sweden,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",89825.0,,33.8750629,35.843409,59.6749712,14.5208584
2021,2021.0,Import,Lebanon,Switzerland,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",290803.0,,33.8750629,35.843409,46.7985624,8.2319736
2021,2021.0,Import,Lebanon,Syria,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",90845.0,,33.8750629,35.843409,34.6401861,39.0494106
2021,2021.0,Import,Lebanon,Thailand,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15935.0,,33.8750629,35.843409,14.8971921,100.83273
2021,2021.0,Import,Lebanon,United Arab Emirates,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",18405.0,,33.8750629,35.843409,24.0002488,53.9994829
2021,2021.0,Import,Lebanon,Turkey,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",426243.0,,33.8750629,35.843409,38.9597594,34.9249653
2021,2021.0,Import,Lebanon,Ukraine,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",5618.0,,33.8750629,35.843409,49.4871968,31.2718321
2021,2021.0,Import,Lebanon,Egypt,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",122159.0,,33.8750629,35.843409,26.2540493,29.2675469
2021,2021.0,Import,Lebanon,United Kingdom,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",261337.0,,33.8750629,35.843409,54.7023545,-3.2765753
2021,2021.0,Import,Lebanon,USA,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",563237.0,,33.8750629,35.843409,39.7837304,-100.445882
2021,2021.0,Import,Lebanon,Venezuela,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1100.0,,33.8750629,35.843409,8.0018709,-66.1109318
2021,2021.0,Import,Lebanon,"Areas, nes",82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6717.0,,33.8750629,35.843409,,
