yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Australia and New Zealand,Oceania,209319
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Central Asia,Asia,129772
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Eastern Asia,Asia,9892569
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Eastern Europe,Europe,17447853
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Latin America and the Caribbean,Americas,149713
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Northern Africa,Africa,702880
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Northern America,Americas,14664022
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Northern Europe,Europe,20144652
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,South-eastern Asia,Asia,345629
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Southern Asia,Asia,3800259
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Southern Europe,Europe,10241970
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Sub-Saharan Africa,Africa,7387
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Western Asia,Asia,55017472
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,Western Europe,Europe,39318645
2020,2020,Import,Azerbaijan,38,Chemical products n.e.c.,World,World,180527331
