yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Eastern Asia,Asia,461011
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Eastern Europe,Europe,5204783
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Latin America and the Caribbean,Americas,343205
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Northern Africa,Africa,479361
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Northern America,Americas,4455827
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Northern Europe,Europe,14519712
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",South-eastern Asia,Asia,2606088
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Southern Asia,Asia,10546
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Southern Europe,Europe,15771648
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Sub-Saharan Africa,Africa,1799572
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Western Asia,Asia,8692
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",Western Europe,Europe,6029003
1996,1996,Import,Cyprus,44,"Wood and articles of wood, wood charcoal",World,World,54121920
