yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,22439,31.17,-7.33,37.977378106878206,73.97804075806764
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,232,31.17,-7.33,51.67568633314729,27.673469819741847
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,8940,31.17,-7.33,43.897683433510366,-100.08947125585888
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,203228,31.17,-7.33,59.36075159783851,25.01346951967388
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1075013,31.17,-7.33,40.12399607988535,20.742583178432696
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,186689,31.17,-7.33,26.42921218083572,52.86847103284948
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,2832973,31.17,-7.33,47.92172048214207,7.866753258497997
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,4577331,31.17,-7.33,,
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Bahrain, Bahrain,19695,31.17,-7.33,,
2018,2018,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,26663,31.17,-7.33,,
