rtTitle,Subregion,rgDesc,TradeValue
Malta,Afghanistan,Export,859696
Malta,Algeria,Export,365949
Malta,Algeria,Import,5016527
Malta,Armenia,Export,670
Malta,Azerbaijan,Export,214553
Malta,Azerbaijan,Import,251969086
Malta,Bahrain,Export,1041187
Malta,Bahrain,Import,65705
Malta,Cyprus,Export,4644983
Malta,Cyprus,Import,7070187
Malta,Djibouti,Export,6491231
Malta,Djibouti,Import,2067
Malta,Georgia,Export,17743
Malta,Georgia,Import,49947909
Malta,Iraq,Export,1312158
Malta,Iraq,Import,581
Malta,Israel,Export,39817453
Malta,Israel,Import,98195108
Malta,Jordan,Export,1841096
Malta,Jordan,Import,1616306
Malta,Kuwait,Export,2611751
Malta,Kuwait,Import,13639647
Malta,Lebanon,Export,25752120
Malta,Lebanon,Import,1087612
Malta,Libya,Export,56176117
Malta,Libya,Import,15060907
Malta,Mauritania,Export,691373
Malta,Morocco,Export,30601251
Malta,Morocco,Import,615114
Malta,Oman,Export,3823717
Malta,Oman,Import,17131
Malta,Pakistan,Export,322250
Malta,Pakistan,Import,2518024
Malta,Qatar,Export,1473613
Malta,Qatar,Import,660995
Malta,Saudi Arabia,Export,33474533
Malta,Saudi Arabia,Import,17128963
Malta,State of Palestine,Export,101961
Malta,United Arab Emirates,Export,182483390
Malta,United Arab Emirates,Import,9252453
Malta,Yemen,Export,2255379
