yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,23925,26.82,18.12,37.977378106878206,73.97804075806764
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Egypt,Egypt,3757642,26.82,18.12,,
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Latin America and the Caribbean,Americas,2018546,26.82,18.12,17.925141963241547,-78.01492950057497
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Southern Europe,Europe,19597767,26.82,18.12,40.12399607988535,20.742583178432696
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Tunisia,Tunisia,20564490,26.82,18.12,,
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,81764956,26.82,18.12,26.42921218083572,52.86847103284948
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,131333385,26.82,18.12,47.92172048214207,7.866753258497997
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,World,World,274131259,26.82,18.12,,
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Algeria, Algeria,2212598,26.82,18.12,,
2007,2007,Import,Libya,11,Products of the milling industry; malt; starches; inulin,Morocco, Morocco,12755142,26.82,18.12,,
