yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Australia and New Zealand,Oceania,360
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Central Asia,Asia,281
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Eastern Asia,Asia,3916
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Eastern Europe,Europe,25583
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Latin America and the Caribbean,Americas,1204
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Northern America,Americas,8569
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Northern Europe,Europe,9435
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Southern Asia,Asia,3700
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Southern Europe,Europe,14897
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Sub-Saharan Africa,Africa,29
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Western Asia,Asia,84529
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",Western Europe,Europe,64170
2007,2007,Export,Georgia,49,"Printed books, newspapers, pictures and other products of the printing indu ...",World,World,504140
