yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,163786.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2011,2011.0,Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,156165.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2011,2011.0,Export,Armenia,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,4915.0,,40.7696272,44.6736646,32.6475314,54.5643516
2011,2011.0,Export,Armenia,Ireland,35.0,Albuminoidal substances; modified starches; glues; enzymes,374.0,,40.7696272,44.6736646,52.865196,-7.9794599
2011,2011.0,Export,Armenia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,927.0,,40.7696272,44.6736646,64.6863136,97.7453061
2011,2011.0,Export,Armenia,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,130.0,,40.7696272,44.6736646,22.3511148,78.6677428
2011,2011.0,Export,Armenia,Switzerland,35.0,Albuminoidal substances; modified starches; glues; enzymes,1275.0,,40.7696272,44.6736646,46.7985624,8.2319736
