yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,191320,31.1667049,36.941628,37.977378106878206,73.97804075806764
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Egypt,Egypt,53552,31.1667049,36.941628,,
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,97544,31.1667049,36.941628,43.897683433510366,-100.08947125585888
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,61200,31.1667049,36.941628,59.36075159783851,25.01346951967388
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,148113,31.1667049,36.941628,40.12399607988535,20.742583178432696
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,171907,31.1667049,36.941628,26.42921218083572,52.86847103284948
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,72820,31.1667049,36.941628,47.92172048214207,7.866753258497997
2015,2015,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,1596674,31.1667049,36.941628,,
