yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Import,Malta,World,81.0,Other base metals; cermets; articles thereof,139164.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2006,2006.0,Import,Malta,Belgium,81.0,Other base metals; cermets; articles thereof,20.0,,35.8885993,14.4476911,50.6402809,4.6667145
2006,2006.0,Import,Malta,France,81.0,Other base metals; cermets; articles thereof,53.0,,35.8885993,14.4476911,46.603354,1.8883335
2006,2006.0,Import,Malta,Germany,81.0,Other base metals; cermets; articles thereof,52432.0,,35.8885993,14.4476911,51.1638175,10.4478313
2006,2006.0,Import,Malta,Italy,81.0,Other base metals; cermets; articles thereof,1524.0,,35.8885993,14.4476911,42.6384261,12.674297
2006,2006.0,Import,Malta,Japan,81.0,Other base metals; cermets; articles thereof,473.0,,35.8885993,14.4476911,36.5748441,139.2394179
2006,2006.0,Import,Malta,Switzerland,81.0,Other base metals; cermets; articles thereof,1541.0,,35.8885993,14.4476911,46.7985624,8.2319736
2006,2006.0,Import,Malta,United Kingdom,81.0,Other base metals; cermets; articles thereof,83101.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2006,2006.0,Import,Malta,USA,81.0,Other base metals; cermets; articles thereof,20.0,,35.8885993,14.4476911,39.7837304,-100.445882
