yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Australia and New Zealand,Oceania,348000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Central Asia,Asia,33000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Eastern Asia,Asia,152000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Eastern Europe,Europe,1208000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Latin America and the Caribbean,Americas,751000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Northern Africa,Africa,183000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Northern America,Americas,20934000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Northern Europe,Europe,2629000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",South-eastern Asia,Asia,732000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Southern Asia,Asia,1000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Southern Europe,Europe,2397000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Sub-Saharan Africa,Africa,361000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Western Asia,Asia,65000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",Western Europe,Europe,5886000
1999,1999,Export,Israel,49,"Printed books, newspapers, pictures etc",World,World,37208000
