rtTitle,Subregion,rgDesc,TradeValue
Azerbaijan,Afghanistan,Export,69419516
Azerbaijan,Afghanistan,Import,10785
Azerbaijan,Algeria,Export,39486579
Azerbaijan,Algeria,Import,85165
Azerbaijan,Bahrain,Export,509822
Azerbaijan,Bahrain,Import,58146
Azerbaijan,Cyprus,Export,37905739
Azerbaijan,Cyprus,Import,5408506
Azerbaijan,Georgia,Export,410965473
Azerbaijan,Georgia,Import,50238036
Azerbaijan,Iraq,Export,31288294
Azerbaijan,Iraq,Import,179165
Azerbaijan,Israel,Export,1744821902
Azerbaijan,Israel,Import,59308901
Azerbaijan,Jordan,Export,20059
Azerbaijan,Jordan,Import,2453253
Azerbaijan,Kuwait,Export,7189
Azerbaijan,Kuwait,Import,704850
Azerbaijan,Lebanon,Export,53555749
Azerbaijan,Lebanon,Import,382702
Azerbaijan,Libya,Export,162229516
Azerbaijan,Malta,Export,116509690
Azerbaijan,Malta,Import,537024
Azerbaijan,Morocco,Import,1139913
Azerbaijan,Oman,Export,30254
Azerbaijan,Oman,Import,36305
Azerbaijan,Pakistan,Export,85464
Azerbaijan,Pakistan,Import,2543415
Azerbaijan,Qatar,Export,63186
Azerbaijan,Qatar,Import,71692
Azerbaijan,Saudi Arabia,Export,143554
Azerbaijan,Saudi Arabia,Import,1513440
Azerbaijan,State of Palestine,Import,477
Azerbaijan,United Arab Emirates,Export,14912971
Azerbaijan,United Arab Emirates,Import,56528403
