yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1998,1998,Export,Comoros,39,Plastics and articles thereof,Eastern Asia,Asia,2587
1998,1998,Export,Comoros,39,Plastics and articles thereof,World,World,3231
