yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Eastern Asia,Asia,195862105
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Eastern Europe,Europe,89142623
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Latin America and the Caribbean,Americas,265411601
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Northern Africa,Africa,90322912
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Northern America,Americas,1781772576
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Northern Europe,Europe,216931389
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",South-eastern Asia,Asia,46008300
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Southern Asia,Asia,2649726
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Southern Europe,Europe,2789497697
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Sub-Saharan Africa,Africa,16484472
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Western Asia,Asia,311695616
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",Western Europe,Europe,2587802296
1995,1995,Export,Algeria,27,"Mineral fuels, oils, distillation products, etc",World,World,8909009920
