yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Eastern Europe,Europe,11079
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Latin America and the Caribbean,Americas,418
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Northern Africa,Africa,3524
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Northern America,Americas,148
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Northern Europe,Europe,516
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Southern Europe,Europe,8708
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Sub-Saharan Africa,Africa,19115
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Western Asia,Asia,1115
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,Western Europe,Europe,373102
2009,2009,Re-Export,Cyprus,40,Rubber and articles thereof,World,World,1213968
