rtTitle,Subregion,rgDesc,TradeValue
Afghanistan,Azerbaijan,Import,991921
Afghanistan,Cyprus,Import,18688
Afghanistan,Iraq,Export,5738403
Afghanistan,Lebanon,Export,860000
Afghanistan,Lebanon,Import,47027
Afghanistan,Pakistan,Export,264315963
Afghanistan,Pakistan,Import,463311562
Afghanistan,Saudi Arabia,Export,2198097
Afghanistan,Saudi Arabia,Import,25878257
Afghanistan,United Arab Emirates,Export,15084767
Afghanistan,United Arab Emirates,Import,76753871
Afghanistan,World,Export,534763345
Afghanistan,World,Import,2458295624
