rtTitle,Subregion,rgDesc,TradeValue
Yemen,Afghanistan,Export,100
Yemen,Afghanistan,Import,136683
Yemen,Algeria,Export,100
Yemen,Armenia,Import,22063
Yemen,Bahrain,Export,385291
Yemen,Bahrain,Import,9548932
Yemen,Comoros,Import,15210
Yemen,Cyprus,Import,459598
Yemen,Djibouti,Export,8368381
Yemen,Djibouti,Import,7795109
Yemen,Iraq,Export,359
Yemen,Iraq,Import,241022
Yemen,Jordan,Export,3172485
Yemen,Jordan,Import,34010464
Yemen,Jordan,Re-Export,1431073
Yemen,Kuwait,Export,194619
Yemen,Kuwait,Import,8821045
Yemen,Lebanon,Export,572342
Yemen,Lebanon,Import,5159385
Yemen,Libya,Export,520176
Yemen,Libya,Import,21122
Yemen,Malta,Import,1238510
Yemen,Morocco,Import,10677084
Yemen,Oman,Export,85716852
Yemen,Oman,Import,174743692
Yemen,Oman,Re-Export,370122
Yemen,Pakistan,Export,690395
Yemen,Pakistan,Import,67899115
Yemen,Pakistan,Re-Export,295927
Yemen,Qatar,Export,127397
Yemen,Qatar,Import,2009136
Yemen,Saudi Arabia,Export,162724162
Yemen,Saudi Arabia,Import,542903042
Yemen,Saudi Arabia,Re-Export,1778510
Yemen,State of Palestine,Import,781286
Yemen,United Arab Emirates,Export,18766943
Yemen,United Arab Emirates,Import,750378736
Yemen,United Arab Emirates,Re-Export,532602
Yemen,World,Export,448863258
Yemen,World,Import,6094764315
Yemen,World,Re-Export,94505906
