yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;,Egypt,Egypt,11260,25.3336984,51.2295295,,
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;,South-eastern Asia,Asia,60931,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;,Sub-Saharan Africa,Africa,26424,25.3336984,51.2295295,6.06272746187266,22.727528470146083
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;,Western Asia,Asia,45198,25.3336984,51.2295295,26.42921218083572,52.86847103284948
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;,World,World,600331,25.3336984,51.2295295,,
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;, Bahrain, Bahrain,138200,25.3336984,51.2295295,,
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;, Jordan, Jordan,64776,25.3336984,51.2295295,,
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;, Kuwait, Kuwait,46188,25.3336984,51.2295295,,
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;, Saudi Arabia, Saudi Arabia,20905,25.3336984,51.2295295,,
2006,2006,Re-Export,Qatar,4,Dairy produce; birds eggs; natural honey;, United Arab Emirates, United Arab Emirates,186448,25.3336984,51.2295295,,
