yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,State of Palestine,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,184621,31.46242095,34.262716572130714,,
2010,2010,Export,State of Palestine,35,Albuminoidal substances; modified starches; glues; enzymes, Israel, Israel,167165,31.46242095,34.262716572130714,,
2010,2010,Export,State of Palestine,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,17456,31.46242095,34.262716572130714,,
