yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,1235884,31.1728205,-7.3362482,-16.85099460447687,133.4130365630627
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,918275,31.1728205,-7.3362482,37.977378106878206,73.97804075806764
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,67428,31.1728205,-7.3362482,51.67568633314729,27.673469819741847
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,200151,31.1728205,-7.3362482,,
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,1159505,31.1728205,-7.3362482,17.925141963241547,-78.01492950057497
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,3924799,31.1728205,-7.3362482,43.897683433510366,-100.08947125585888
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,8112482,31.1728205,-7.3362482,59.36075159783851,25.01346951967388
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,160088,31.1728205,-7.3362482,10.528384761701911,103.08333472012376
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,1826,31.1728205,-7.3362482,25.499703063807168,75.5024015339642
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,6119327,31.1728205,-7.3362482,40.12399607988535,20.742583178432696
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,7615,31.1728205,-7.3362482,6.06272746187266,22.727528470146083
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,20454,31.1728205,-7.3362482,,
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,56485,31.1728205,-7.3362482,26.42921218083572,52.86847103284948
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,23062742,31.1728205,-7.3362482,47.92172048214207,7.866753258497997
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,49974451,31.1728205,-7.3362482,,
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,435,31.1728205,-7.3362482,,
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,72703,31.1728205,-7.3362482,,
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,3050243,31.1728205,-7.3362482,,
2007,2007,Import,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,40855,31.1728205,-7.3362482,,
