yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Re-Import,Pakistan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,100542.0,,30.3308401,71.247499,-36.8535712,174.7456809
2015,2015.0,Re-Import,Pakistan,Sri Lanka,35.0,Albuminoidal substances; modified starches; glues; enzymes,6256.0,,30.3308401,71.247499,7.5554942,80.7137847
2015,2015.0,Re-Import,Pakistan,China,35.0,Albuminoidal substances; modified starches; glues; enzymes,14412.0,,30.3308401,71.247499,35.000074,104.999927
2015,2015.0,Re-Import,Pakistan,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,46.0,,30.3308401,71.247499,42.6384261,12.674297
2015,2015.0,Re-Import,Pakistan,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,307.0,,30.3308401,71.247499,22.3511148,78.6677428
2015,2015.0,Re-Import,Pakistan,Singapore,35.0,Albuminoidal substances; modified starches; glues; enzymes,22381.0,,30.3308401,71.247499,1.357107,103.8194992
2015,2015.0,Re-Import,Pakistan,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,2889.0,,30.3308401,71.247499,24.0002488,53.9994829
2015,2015.0,Re-Import,Pakistan,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,38174.0,,30.3308401,71.247499,38.9597594,34.9249653
2015,2015.0,Re-Import,Pakistan,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,16077.0,,30.3308401,71.247499,54.7023545,-3.2765753
